_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,117.26191711425781,752.3505249023438,38:17:c3:1f:00:a0,csu-guest,[ESS],2412.0,-64.0,443120826548.0
2,117.26191711425781,752.3505249023438,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-61.0,443120826548.0
3,117.26191711425781,752.3505249023438,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-69.0,443120826548.0
4,117.26191711425781,752.3505249023438,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-68.0,443120826548.0
5,117.26191711425781,752.3505249023438,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][WPS][ESS],2457.0,-59.0,443120826548.0
6,117.26191711425781,752.3505249023438,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-77.0,443120826548.0
7,117.26191711425781,752.3505249023438,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-77.0,443120826548.0
8,117.26191711425781,752.3505249023438,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-77.0,443120826548.0
9,117.26191711425781,752.3505249023438,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-77.0,443120826548.0
10,117.26191711425781,752.3505249023438,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-77.0,443120826548.0
11,117.26191711425781,752.3505249023438,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-77.0,443120826548.0
12,117.26191711425781,752.3505249023438,b4:5d:50:e1:96:53,engr_labs,[WPA2-PSK-CCMP][ESS],5180.0,-80.0,443120826548.0
13,117.26191711425781,752.3505249023438,b4:5d:50:e1:96:51,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-80.0,443120826548.0
14,117.26191711425781,752.3505249023438,b4:5d:50:e1:96:52,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-80.0,443120826548.0
15,117.26191711425781,752.3505249023438,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-74.0,443120826548.0
16,117.26191711425781,752.3505249023438,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-78.0,443120826548.0
