_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,259.1894836425781,656.6875,b0:be:76:f8:30:5e,TP-Link_305E,[WPA2-PSK-CCMP][WPS][ESS][BLE],2417.0,-72.0,15285241855416.0
2,259.1894836425781,656.6875,66:2a:2f:53:7c:99,SETUP,[IBSS],2462.0,-91.0,15285241855416.0
3,259.1894836425781,656.6875,b8:27:eb:9f:6b:77,raspi-webgui,[WPA2-PSK-CCMP][ESS],2412.0,-29.0,15285241855416.0
4,259.1894836425781,656.6875,44:48:c1:a5:82:32,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,15285241855416.0
5,259.1894836425781,656.6875,44:48:c1:a5:82:30,csu-guest,[ESS],5200.0,-78.0,15285241855416.0
6,259.1894836425781,656.6875,ea:9e:b4:53:24:54,DIRECT-54-HP M227f LaserJet,[WPA2-PSK-CCMP][WPS][ESS],2437.0,-47.0,15285241855416.0
7,259.1894836425781,656.6875,80:8d:b7:55:35:11,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-60.0,15285241855416.0
8,259.1894836425781,656.6875,80:8d:b7:55:35:13,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-60.0,15285241855416.0
9,259.1894836425781,656.6875,80:8d:b7:55:39:d2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-70.0,15285241855416.0
10,259.1894836425781,656.6875,80:8d:b7:55:39:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-70.0,15285241855416.0
11,259.1894836425781,656.6875,80:8d:b7:55:39:c1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-72.0,15285241855416.0
12,259.1894836425781,656.6875,80:8d:b7:55:39:c2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-72.0,15285241855416.0
13,259.1894836425781,656.6875,80:8d:b7:55:35:12,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-60.0,15285241855416.0
14,259.1894836425781,656.6875,80:8d:b7:55:25:f1,csu-eid,[WPA2-EAP-CCMP][ESS],5805.0,-73.0,15285241855416.0
15,259.1894836425781,656.6875,80:8d:b7:55:25:f3,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-73.0,15285241855416.0
16,259.1894836425781,656.6875,80:8d:b7:55:25:f2,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-73.0,15285241855416.0
17,259.1894836425781,656.6875,44:48:c1:a5:82:31,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,15285241855416.0
18,259.1894836425781,656.6875,80:8d:b7:55:35:03,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-72.0,15285241855416.0
19,259.1894836425781,656.6875,80:8d:b7:55:35:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-74.0,15285241855416.0
20,259.1894836425781,656.6875,80:8d:b7:55:35:01,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-73.0,15285241855416.0
21,259.1894836425781,656.6875,38:17:c3:19:d7:72,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-75.0,15285241855416.0
22,259.1894836425781,656.6875,38:17:c3:19:d7:71,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-74.0,15285241855416.0
23,259.1894836425781,656.6875,38:17:c3:19:d7:61,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-80.0,15285241855416.0
24,259.1894836425781,656.6875,b4:5d:50:e1:92:33,engr_labs,[WPA2-PSK-CCMP][ESS],5220.0,-88.0,15285241855416.0
25,259.1894836425781,656.6875,80:8d:b7:55:35:10,csu-guest,[ESS],5765.0,-60.0,15285241855416.0
26,259.1894836425781,656.6875,80:8d:b7:55:39:d0,csu-guest,[ESS],5240.0,-70.0,15285241855416.0
27,259.1894836425781,656.6875,80:8d:b7:55:39:c0,csu-guest,[ESS],2412.0,-72.0,15285241855416.0
28,259.1894836425781,656.6875,80:8d:b7:55:25:f0,csu-guest,[ESS],5805.0,-74.0,15285241855416.0
29,259.1894836425781,656.6875,80:8d:b7:55:35:00,csu-guest,[ESS],2462.0,-73.0,15285241855416.0
30,259.1894836425781,656.6875,38:17:c3:19:d7:70,csu-guest,[ESS],5785.0,-75.0,15285241855416.0
31,259.1894836425781,656.6875,38:17:c3:19:d7:60,csu-guest,[ESS],2462.0,-81.0,15285241855416.0
32,259.1894836425781,656.6875,20:a6:cd:50:24:b0,csu-guest,[ESS],5240.0,-87.0,15285241855416.0
33,259.1894836425781,656.6875,38:17:c3:1f:0e:12,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-57.0,15285241855416.0
34,259.1894836425781,656.6875,38:17:c3:1f:0e:11,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-57.0,15285241855416.0
35,259.1894836425781,656.6875,80:8d:b7:55:3a:51,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-74.0,15285241855416.0
36,259.1894836425781,656.6875,80:8d:b7:55:3a:52,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-74.0,15285241855416.0
37,259.1894836425781,656.6875,38:17:c3:19:d7:62,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-80.0,15285241855416.0
38,259.1894836425781,656.6875,20:a6:cd:50:24:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-87.0,15285241855416.0
39,259.1894836425781,656.6875,20:a6:cd:50:24:b2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-85.0,15285241855416.0
40,259.1894836425781,656.6875,38:17:c3:1e:ff:11,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-81.0,15285241855416.0
41,259.1894836425781,656.6875,38:17:c3:1e:ff:12,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-82.0,15285241855416.0
42,259.1894836425781,656.6875,ac:e2:d3:c4:08:e6,DIRECT-DF-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2437.0,-74.0,15285241855416.0
43,259.1894836425781,656.6875,38:17:c3:1f:0e:10,csu-guest,[ESS],5180.0,-57.0,15285241855416.0
44,259.1894836425781,656.6875,80:8d:b7:55:3a:50,csu-guest,[ESS],5785.0,-74.0,15285241855416.0
45,259.1894836425781,656.6875,38:17:c3:1e:ff:10,csu-guest,[ESS],5825.0,-82.0,15285241855416.0
46,259.1894836425781,656.6875,38:17:c3:1f:0e:01,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-53.0,15285241855416.0
47,259.1894836425781,656.6875,38:17:c3:1f:0e:02,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-53.0,15285241855416.0
48,259.1894836425781,656.6875,38:17:c3:1f:01:91,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-70.0,15285241855416.0
49,259.1894836425781,656.6875,38:17:c3:1f:01:92,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-71.0,15285241855416.0
50,259.1894836425781,656.6875,80:8d:b7:55:25:e3,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-71.0,15285241855416.0
51,259.1894836425781,656.6875,38:17:c3:1f:22:31,csu-eid,[WPA2-EAP-CCMP][ESS],5805.0,-87.0,15285241855416.0
52,259.1894836425781,656.6875,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-85.0,15285241855416.0
53,259.1894836425781,656.6875,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-86.0,15285241855416.0
54,259.1894836425781,656.6875,38:17:c3:1f:01:90,csu-guest,[ESS],5220.0,-70.0,15285241855416.0
55,259.1894836425781,656.6875,38:17:c3:1f:22:30,csu-guest,[ESS],5805.0,-86.0,15285241855416.0
56,259.1894836425781,656.6875,b4:5d:50:e1:92:21,csu-guest,[ESS],2462.0,-88.0,15285241855416.0
57,259.1894836425781,656.6875,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-80.0,15285241855416.0
58,259.1894836425781,656.6875,38:17:c3:1f:01:81,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-77.0,15285241855416.0
59,259.1894836425781,656.6875,38:17:c3:1f:22:32,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-86.0,15285241855416.0
60,259.1894836425781,656.6875,b4:5d:50:e1:92:20,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-87.0,15285241855416.0
61,259.1894836425781,656.6875,38:17:c3:19:45:b0,csu-guest,[ESS],5180.0,-86.0,15285241855416.0
