_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,258.1994323730469,667.0053100585938,b8:27:eb:9f:6b:77,raspi-webgui,[WPA2-PSK-CCMP][ESS],2412.0,-42.0,26716501467409.0
2,258.1994323730469,667.0053100585938,80:8d:b7:55:3a:42,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-80.0,26716501467409.0
3,258.1994323730469,667.0053100585938,b0:be:76:f8:30:5e,TP-Link_305E,[WPA2-PSK-CCMP][WPS][ESS][BLE],2417.0,-72.0,26716501467409.0
4,258.1994323730469,667.0053100585938,80:8d:b7:55:25:f1,csu-eid,[WPA2-EAP-CCMP][ESS],5805.0,-74.0,26716501467409.0
5,258.1994323730469,667.0053100585938,80:8d:b7:55:25:f3,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-74.0,26716501467409.0
6,258.1994323730469,667.0053100585938,80:8d:b7:55:25:f2,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-74.0,26716501467409.0
7,258.1994323730469,667.0053100585938,80:8d:b7:55:39:d2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-73.0,26716501467409.0
8,258.1994323730469,667.0053100585938,80:8d:b7:55:39:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-73.0,26716501467409.0
9,258.1994323730469,667.0053100585938,44:48:c1:a5:82:32,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,26716501467409.0
10,258.1994323730469,667.0053100585938,44:48:c1:a5:82:31,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,26716501467409.0
11,258.1994323730469,667.0053100585938,80:8d:b7:55:35:12,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-65.0,26716501467409.0
12,258.1994323730469,667.0053100585938,80:8d:b7:55:35:13,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-66.0,26716501467409.0
13,258.1994323730469,667.0053100585938,80:8d:b7:55:35:11,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-65.0,26716501467409.0
14,258.1994323730469,667.0053100585938,ea:9e:b4:53:24:54,DIRECT-54-HP M227f LaserJet,[WPA2-PSK-CCMP][WPS][ESS],2437.0,-50.0,26716501467409.0
15,258.1994323730469,667.0053100585938,80:8d:b7:55:35:03,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-68.0,26716501467409.0
16,258.1994323730469,667.0053100585938,38:17:c3:1f:0e:11,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-52.0,26716501467409.0
17,258.1994323730469,667.0053100585938,80:8d:b7:55:35:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-68.0,26716501467409.0
18,258.1994323730469,667.0053100585938,80:8d:b7:55:35:01,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-68.0,26716501467409.0
19,258.1994323730469,667.0053100585938,b4:5d:50:e1:92:33,engr_labs,[WPA2-PSK-CCMP][ESS],5220.0,-90.0,26716501467409.0
20,258.1994323730469,667.0053100585938,80:8d:b7:55:25:f0,csu-guest,[ESS],5805.0,-74.0,26716501467409.0
21,258.1994323730469,667.0053100585938,00:4e:35:df:06:52,csu-guest,[ESS],5765.0,-83.0,26716501467409.0
22,258.1994323730469,667.0053100585938,80:8d:b7:55:39:d0,csu-guest,[ESS],5240.0,-73.0,26716501467409.0
23,258.1994323730469,667.0053100585938,44:48:c1:a5:82:30,csu-guest,[ESS],5200.0,-79.0,26716501467409.0
24,258.1994323730469,667.0053100585938,80:8d:b7:55:35:10,csu-guest,[ESS],5765.0,-66.0,26716501467409.0
25,258.1994323730469,667.0053100585938,80:8d:b7:55:39:c0,csu-guest,[ESS],2412.0,-72.0,26716501467409.0
26,258.1994323730469,667.0053100585938,38:17:c3:19:d7:70,csu-guest,[ESS],5785.0,-75.0,26716501467409.0
27,258.1994323730469,667.0053100585938,38:17:c3:1f:0e:12,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-52.0,26716501467409.0
28,258.1994323730469,667.0053100585938,38:17:c3:19:d7:62,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-75.0,26716501467409.0
29,258.1994323730469,667.0053100585938,38:17:c3:19:d7:61,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-77.0,26716501467409.0
30,258.1994323730469,667.0053100585938,20:a6:cd:50:24:b2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-86.0,26716501467409.0
31,258.1994323730469,667.0053100585938,ac:e2:d3:c4:08:e6,DIRECT-DF-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2437.0,-78.0,26716501467409.0
32,258.1994323730469,667.0053100585938,38:17:c3:1f:01:91,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-74.0,26716501467409.0
33,258.1994323730469,667.0053100585938,38:17:c3:1f:0e:10,csu-guest,[ESS],5180.0,-52.0,26716501467409.0
34,258.1994323730469,667.0053100585938,38:17:c3:1f:0e:02,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-53.0,26716501467409.0
35,258.1994323730469,667.0053100585938,38:17:c3:1f:0e:01,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-53.0,26716501467409.0
36,258.1994323730469,667.0053100585938,38:17:c3:1f:01:92,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-74.0,26716501467409.0
37,258.1994323730469,667.0053100585938,38:17:c3:1e:ff:12,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-82.0,26716501467409.0
38,258.1994323730469,667.0053100585938,38:17:c3:1e:ff:11,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-83.0,26716501467409.0
39,258.1994323730469,667.0053100585938,38:17:c3:19:d7:72,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-75.0,26716501467409.0
40,258.1994323730469,667.0053100585938,38:17:c3:19:d7:71,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-75.0,26716501467409.0
41,258.1994323730469,667.0053100585938,20:a6:cd:50:24:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-86.0,26716501467409.0
