_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,144.3964385986328,734.7291870117188,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-65.0,814427041719.0
2,144.3964385986328,734.7291870117188,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-65.0,814427041719.0
3,144.3964385986328,734.7291870117188,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-65.0,814427041719.0
4,144.3964385986328,734.7291870117188,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-69.0,814427041719.0
5,144.3964385986328,734.7291870117188,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,814427041719.0
6,144.3964385986328,734.7291870117188,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-78.0,814427041719.0
7,144.3964385986328,734.7291870117188,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-83.0,814427041719.0
8,144.3964385986328,734.7291870117188,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-78.0,814427041719.0
9,144.3964385986328,734.7291870117188,66:2a:2f:53:7c:99,SETUP,[IBSS],2462.0,-93.0,814427041719.0
10,144.3964385986328,734.7291870117188,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-67.0,814427041719.0
11,144.3964385986328,734.7291870117188,72:32:b1:3e:1a:b8,,[WPA2-PSK-CCMP][ESS],2457.0,-61.0,814427041719.0
12,144.3964385986328,734.7291870117188,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][WPS][ESS],2457.0,-58.0,814427041719.0
13,144.3964385986328,734.7291870117188,38:17:c3:1f:14:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-73.0,814427041719.0
14,144.3964385986328,734.7291870117188,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-72.0,814427041719.0
15,144.3964385986328,734.7291870117188,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-80.0,814427041719.0
16,144.3964385986328,734.7291870117188,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-74.0,814427041719.0
17,144.3964385986328,734.7291870117188,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-79.0,814427041719.0
18,144.3964385986328,734.7291870117188,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-76.0,814427041719.0
19,144.3964385986328,734.7291870117188,44:48:c1:91:95:a3,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-80.0,814427041719.0
20,144.3964385986328,734.7291870117188,20:a6:cd:42:0a:d2,csu-guest,[ESS],5240.0,-80.0,814427041719.0
21,144.3964385986328,734.7291870117188,38:17:c3:1f:09:90,csu-guest,[ESS],5765.0,-81.0,814427041719.0
22,144.3964385986328,734.7291870117188,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-72.0,814427041719.0
23,144.3964385986328,734.7291870117188,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-72.0,814427041719.0
24,144.3964385986328,734.7291870117188,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-80.0,814427041719.0
25,144.3964385986328,734.7291870117188,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-81.0,814427041719.0
26,144.3964385986328,734.7291870117188,38:17:c3:24:47:51,csu-eid,[WPA2-EAP-CCMP][ESS],5680.0,-80.0,814427041719.0
27,144.3964385986328,734.7291870117188,38:17:c3:24:47:52,eduroam,[WPA2-EAP-CCMP][ESS],5680.0,-81.0,814427041719.0
28,144.3964385986328,734.7291870117188,b4:5d:50:e1:96:52,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-79.0,814427041719.0
