60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:10,44:48:c1:91:d0:11,38:17:c3:1f:14:12,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:1f:14:11,44:48:c1:91:d0:10,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:00,38:17:c3:1f:14:00,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:82,44:48:c1:91:d0:02,44:48:c1:91:95:a2,44:48:c1:91:95:b2,44:48:c1:91:95:b0,44:48:c1:91:95:b3,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:24:47:50,20:a6:cd:42:0a:c1,44:48:c1:91:95:b1,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:92,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,00:4e:35:de:d7:43,44:48:c1:91:d0:04,38:17:c3:1f:09:81,44:48:c1:91:95:a0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:95:a3,38:17:c3:1f:09:80,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:83,38:17:c3:24:56:50,44:48:c1:91:aa:21,38:17:c3:1f:09:83,44:48:c1:91:95:a1,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:f3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,68:ff:7b:e4:af:39,80:8d:b7:55:25:f2,72:32:b1:3e:1a:b7,80:8d:b7:55:35:10,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:35:11,80:8d:b7:55:3a:42,38:17:c3:1e:ff:10,80:8d:b7:55:3a:40,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,ea:9e:b4:53:24:54,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:19:71:91,38:17:c3:19:71:81,38:17:c3:19:71:80,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1e:ff:12,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1e:ff:02,80:8d:b7:55:29:c1,80:8d:b7:55:29:d0,80:8d:b7:55:29:c2,68:ff:7b:e4:af:38,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,00:4e:35:df:06:52,38:17:c3:1f:0e:10,80:8d:b7:55:29:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,00:4e:35:df:06:41,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-76,-76,-83,-82,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-73,-73,-85,-73,-66,-100,-100,-100,-65,-85,-66,-86,-100,-93,-83,-84,-100,-84,-91,-100,-100,-100,-100,-84,-100,-91,-100,-85,-87,-86,-87,-85,-100,-100,-100,-100,-100,-85,-100,-90,-100,-89,-100,-100,-100,-90,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-77,-76,-100,-82,-83,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-76,-76,-77,-70,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-73,-73,-100,-73,-66,-81,-81,-81,-66,-100,-66,-100,-100,-92,-84,-84,-85,-84,-93,-100,-100,-100,-86,-84,-100,-92,-100,-84,-87,-86,-86,-85,-100,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-88,-100,-76,-76,-82,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-77,-75,-76,-69,-100,-100,-100,-100,-100,-76,-100,-100,-100,-85,-73,-72,-86,-73,-67,-81,-81,-81,-66,-85,-66,-85,-100,-93,-84,-85,-84,-84,-94,-100,-100,-100,-100,-85,-100,-91,-100,-85,-100,-87,-87,-84,-100,-100,-100,-100,-100,-86,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-76,-75,-82,-82,-82,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-73,-73,-100,-74,-66,-81,-80,-81,-66,-100,-66,-100,-100,-92,-83,-84,-100,-84,-91,-100,-100,-100,-100,-84,-100,-100,-100,-85,-100,-87,-100,-85,-100,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-76,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-75,-76,-75,-69,-100,-100,-100,-100,-100,-80,-100,-100,-100,-85,-73,-73,-86,-73,-67,-81,-81,-81,-66,-86,-66,-85,-100,-92,-84,-84,-84,-85,-90,-100,-89,-100,-100,-84,-100,-92,-100,-85,-88,-88,-87,-84,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-76,-76,-82,-81,-82,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-76,-76,-76,-70,-100,-100,-100,-100,-100,-78,-100,-100,-100,-85,-74,-73,-85,-73,-67,-81,-81,-81,-67,-86,-66,-86,-81,-93,-84,-83,-83,-84,-91,-100,-100,-100,-100,-83,-100,-100,-100,-84,-87,-87,-87,-85,-100,-100,-100,-89,-100,-85,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-91,-91,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-85,-100,-100,-68,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-70,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-78,-78,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-71,-84,-71,-65,-86,-86,-85,-64,-83,-64,-83,-100,-92,-100,-100,-85,-100,-91,-83,-100,-84,-87,-100,-100,-91,-100,-90,-87,-86,-86,-100,-85,-100,-100,-100,-83,-100,-100,-100,-100,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-63,-64,-76,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-73,-73,-72,-71,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-71,-71,-84,-71,-67,-85,-86,-86,-66,-83,-67,-83,-100,-92,-84,-83,-100,-85,-87,-100,-100,-100,-100,-84,-100,-87,-88,-81,-88,-100,-100,-81,-100,-87,-100,-100,-87,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-58,-58,-77,-100,-77,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-76,-78,-77,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-82,-70,-70,-82,-70,-69,-85,-85,-84,-80,-81,-65,-81,-100,-100,-84,-83,-100,-84,-85,-79,-100,-100,-85,-85,-100,-86,-85,-84,-100,-100,-100,-83,-100,-85,-100,-100,-100,-84,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-75,-75,-100,-100,-81,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-70,-63,-100,-100,-100,-63,-85,-63,-85,-100,-100,-85,-86,-100,-85,-86,-100,-100,-100,-100,-86,-100,-87,-88,-100,-87,-100,-87,-85,-100,-87,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-87,-100,-100,-70,-70,-100,-78,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-75,-75,-76,-63,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-69,-66,-84,-69,-62,-88,-87,-88,-62,-83,-62,-83,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-88,-100,-84,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-89,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-70,-70,-77,-100,-77,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-75,-75,-75,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-69,-84,-69,-65,-87,-100,-87,-65,-83,-64,-83,-100,-89,-85,-84,-100,-85,-88,-100,-100,-100,-84,-85,-100,-88,-88,-82,-100,-100,-100,-84,-87,-88,-87,-100,-100,-84,-90,-100,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-89,-89,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-89,-100,-68,-68,-100,-100,-80,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-72,-72,-74,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-73,-72,-82,-71,-62,-100,-86,-100,-63,-81,-62,-80,-100,-92,-84,-84,-78,-83,-85,-100,-100,-100,-100,-83,-100,-85,-85,-88,-83,-83,-83,-89,-88,-85,-88,-100,-100,-87,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-69,-69,-79,-100,-79,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-73,-73,-73,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-72,-81,-71,-63,-100,-100,-100,-64,-80,-64,-81,-82,-100,-84,-85,-100,-84,-100,-100,-80,-100,-100,-84,-100,-100,-100,-87,-83,-83,-83,-86,-100,-100,-86,-100,-100,-87,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-87,-100,-100,-67,-67,-79,-78,-79,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-70,-69,-80,-69,-65,-84,-86,-85,-64,-79,-65,-80,-80,-100,-84,-85,-100,-84,-84,-100,-84,-84,-100,-84,-100,-84,-84,-87,-84,-84,-84,-86,-87,-85,-86,-100,-86,-86,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-68,-68,-80,-80,-80,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-70,-70,-100,-70,-63,-85,-86,-85,-64,-100,-64,-100,-100,-100,-84,-85,-100,-83,-86,-100,-100,-100,-100,-84,-100,-86,-86,-89,-84,-84,-84,-88,-89,-86,-90,-100,-100,-88,-84,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-68,-68,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-72,-73,-74,-64,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-71,-71,-81,-71,-64,-84,-84,-84,-67,-80,-64,-81,-84,-100,-83,-83,-100,-83,-84,-82,-100,-100,-85,-83,-100,-85,-84,-88,-84,-83,-100,-87,-100,-84,-100,-100,-100,-87,-83,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-88,-100,-68,-69,-100,-100,-80,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-74,-73,-73,-61,-100,-100,-100,-100,-100,-84,-100,-100,-100,-80,-71,-70,-80,-71,-64,-84,-85,-85,-64,-80,-65,-81,-100,-100,-83,-83,-100,-83,-85,-100,-100,-100,-100,-83,-100,-85,-85,-87,-84,-84,-85,-86,-88,-85,-86,-100,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-89,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-100,-71,-71,-79,-78,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-71,-72,-83,-72,-63,-100,-88,-89,-64,-84,-64,-84,-100,-100,-85,-84,-83,-85,-85,-100,-100,-100,-100,-86,-100,-84,-84,-83,-85,-100,-100,-82,-100,-85,-100,-90,-100,-83,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,707,175,32
-100,-100,-100,-71,-72,-78,-79,-78,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-83,-100,-62,-100,-100,-100,-63,-84,-63,-84,-80,-100,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-83,-83,-83,-84,-100,-100,-83,-100,-83,-82,-100,-83,-84,-89,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,707,175,32
-100,-100,-100,-69,-69,-77,-77,-77,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-68,-67,-85,-67,-62,-100,-100,-100,-65,-84,-66,-84,-79,-100,-84,-84,-100,-83,-83,-81,-81,-83,-100,-84,-100,-83,-83,-84,-84,-100,-84,-83,-85,-83,-85,-100,-85,-84,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,707,175,32
