38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:3a:50,44:48:c1:a5:82:30,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:51,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:19:d7:70,80:8d:b7:55:3a:52,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,38:17:c3:19:d7:71,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:35:01,80:8d:b7:55:35:02,44:48:c1:a5:82:20,44:48:c1:a5:82:21,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:22,38:17:c3:19:d7:62,66:2a:2f:53:7c:99,38:17:c3:1e:ff:11,00:4e:35:df:06:42,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,b4:5d:50:e1:92:33,00:4e:35:df:06:52,b4:5d:50:e1:92:31,ea:9e:b4:53:24:54,38:17:c3:1f:01:80,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:19:d7:72,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:3a:41,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:50,20:a6:cd:50:24:b0,00:4e:35:df:06:51,ac:e2:d3:c4:08:e6,00:4e:35:df:06:40,00:4e:35:df:06:41,80:8d:b7:55:35:03,80:8d:b7:55:25:e1,20:a6:cd:50:24:a0,80:8d:b7:55:25:e2,38:17:c3:19:45:b0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c0,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,60:32:b1:3e:1a:b8,38:17:c3:19:55:50,68:ff:7b:e4:af:39,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:30,00:4e:35:de:e1:12,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:90,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,80:8d:b7:55:25:e0,b4:5d:50:e1:92:23,38:17:c3:19:71:90,38:17:c3:1e:ff:00,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1f:09:83,38:17:c3:1f:09:93,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,00:4e:35:de:e1:10,00:4e:35:de:e1:11,b4:5d:50:e1:92:21,00:4e:35:de:e1:02,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,38:17:c3:1f:08:50,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:41,a8:bd:27:4c:bd:31,00:4e:35:de:d7:51,00:4e:35:de:d7:52,00:4e:35:de:d7:53,a8:bd:27:4c:bd:30,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,44:48:c1:91:95:b2,44:48:c1:91:95:b3,72:32:b1:3e:1a:b7,00:4e:35:de:d7:43,38:17:c3:19:71:92,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:de:d7:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:0e:12,38:17:c3:19:36:30,00:4e:35:df:0e:11,38:17:c3:1e:fc:b0,38:17:c3:1f:08:42,38:17:c3:19:45:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:01,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,a8:bd:27:4c:bd:20,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1b:08:b0,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-69,-70,-71,-100,-100,-82,-73,-74,-73,-70,-59,-59,-59,-100,-100,-100,-71,-61,-61,-61,-70,-85,-86,-85,-85,-86,-70,-81,-70,-86,-62,-63,-80,-79,-59,-59,-100,-100,-59,-100,-100,-100,-83,-100,-93,-85,-79,-85,-71,-100,-100,-100,-86,-100,-100,-77,-100,-89,-79,-90,-79,-100,-83,-84,-100,-100,-100,-100,-100,-84,-63,-77,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-90,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-71,-79,-71,-81,-81,-81,-77,-100,-100,-77,-66,-66,-65,-100,-100,-100,-72,-52,-55,-55,-71,-84,-83,-83,-83,-87,-71,-81,-72,-88,-68,-67,-81,-81,-60,-60,-88,-100,-60,-100,-100,-100,-82,-100,-100,-85,-77,-83,-70,-100,-100,-100,-89,-100,-100,-75,-100,-100,-77,-100,-77,-87,-81,-80,-100,-100,-100,-100,-100,-100,-68,-100,-76,-100,-100,-84,-100,-81,-100,-100,-100,-100,-100,-87,-88,-88,-83,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-92,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-89,-89,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-72,-71,-72,-100,-80,-100,-75,-76,-100,-75,-64,-64,-64,-86,-86,-86,-72,-51,-52,-52,-71,-84,-84,-84,-84,-90,-71,-81,-77,-100,-67,-67,-82,-81,-58,-57,-89,-88,-100,-89,-88,-100,-81,-100,-100,-84,-77,-84,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-72,-100,-77,-100,-100,-81,-100,-82,-100,-82,-100,-100,-67,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-89,-100,-100,-100,-90,-89,-100,-100,-100,-100,-89,-100,-91,-90,-89,-100,-89,-93,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-74,-74,-72,-81,-82,-82,-76,-100,-76,-77,-100,-100,-100,-100,-100,-100,-73,-53,-55,-55,-72,-100,-100,-86,-100,-89,-72,-80,-71,-89,-68,-68,-80,-80,-61,-61,-90,-90,-61,-89,-88,-100,-81,-100,-100,-83,-78,-82,-67,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-92,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-76,-100,-84,-84,-83,-82,-100,-100,-100,-100,-100,-88,-88,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-71,-71,-71,-80,-80,-80,-100,-100,-100,-77,-67,-67,-66,-100,-100,-100,-70,-50,-53,-53,-70,-83,-82,-82,-81,-89,-70,-81,-71,-88,-68,-68,-81,-81,-100,-100,-100,-100,-59,-100,-87,-100,-80,-100,-100,-83,-100,-83,-78,-100,-100,-100,-89,-100,-100,-75,-100,-100,-71,-91,-100,-100,-81,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-84,-100,-83,-83,-100,-100,-100,-100,-100,-87,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-100,-81,-73,-100,-100,-100,-80,-80,-79,-100,-66,-66,-66,-87,-85,-87,-72,-51,-53,-53,-72,-83,-83,-84,-83,-88,-72,-83,-70,-89,-100,-100,-82,-82,-59,-59,-91,-100,-59,-100,-88,-100,-83,-100,-100,-82,-75,-83,-100,-100,-100,-100,-88,-100,-100,-75,-100,-100,-74,-100,-75,-100,-83,-82,-78,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-86,-87,-87,-85,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-87,-86,-85,-69,-51,-53,-53,-68,-100,-100,-84,-84,-100,-69,-100,-68,-100,-100,-100,-81,-81,-59,-59,-100,-100,-60,-90,-87,-100,-100,-100,-100,-83,-75,-84,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-83,-82,-100,-100,-100,-100,-100,-87,-89,-89,-84,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-89,-100,-89,-90,-100,-100,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-75,-75,-75,-79,-79,-100,-100,-100,-100,-77,-58,-60,-60,-87,-86,-86,-85,-60,-64,-65,-72,-81,-81,-81,-81,-87,-72,-100,-71,-87,-66,-66,-100,-100,-63,-64,-100,-100,-64,-100,-87,-100,-81,-100,-100,-75,-81,-76,-71,-100,-100,-100,-86,-100,-100,-79,-100,-100,-76,-92,-81,-85,-100,-82,-100,-100,-100,-100,-100,-100,-67,-79,-79,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-90,-86,-82,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-76,-76,-77,-100,-100,-100,-76,-77,-75,-76,-61,-61,-60,-86,-85,-86,-69,-59,-62,-62,-69,-79,-79,-78,-79,-87,-69,-80,-68,-88,-63,-64,-80,-80,-61,-100,-100,-100,-60,-100,-88,-100,-80,-100,-100,-76,-77,-76,-100,-100,-100,-100,-87,-100,-100,-77,-100,-100,-77,-100,-77,-100,-81,-80,-100,-100,-100,-80,-100,-80,-63,-77,-78,-100,-100,-87,-100,-76,-100,-100,-100,-100,-100,-100,-100,-90,-83,-87,-100,-100,-100,-100,-100,-100,-77,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-90,-90,-100,-100,-100,-90,-100,-100,-100,-100,-90,-88,-88,-86,-91,-88,-90,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-100,-100,-100,-78,-78,-78,-77,-76,-76,-77,-60,-60,-60,-100,-100,-100,-69,-58,-63,-63,-70,-78,-79,-79,-78,-100,-70,-80,-70,-86,-64,-64,-80,-80,-60,-60,-100,-100,-60,-100,-86,-100,-81,-100,-100,-76,-76,-76,-71,-100,-100,-100,-88,-100,-100,-80,-100,-100,-76,-100,-76,-92,-80,-81,-100,-100,-100,-100,-100,-100,-63,-100,-80,-100,-75,-83,-74,-75,-100,-100,-100,-100,-100,-100,-100,-90,-85,-87,-83,-100,-100,-100,-100,-100,-77,-76,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-88,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-92,-90,-90,-88,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-100,-100,-73,-100,-100,-100,-74,-74,-74,-74,-60,-61,-59,-85,-83,-83,-70,-60,-63,-63,-69,-79,-79,-79,-79,-88,-71,-100,-100,-89,-64,-64,-100,-100,-60,-60,-100,-100,-60,-100,-87,-100,-100,-100,-100,-76,-76,-75,-74,-100,-100,-100,-88,-100,-100,-79,-100,-100,-100,-100,-75,-100,-81,-100,-100,-100,-100,-100,-100,-100,-65,-79,-79,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-90,-100,-90,-88,-100,-100,-88,-100,-100,-100,-100,-100,-87,-88,-87,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-100,-73,-100,-78,-100,-100,-73,-74,-73,-74,-60,-61,-61,-100,-100,-100,-70,-58,-62,-63,-70,-78,-79,-78,-78,-87,-70,-81,-69,-87,-62,-62,-80,-80,-60,-60,-100,-100,-60,-100,-87,-100,-82,-100,-100,-76,-78,-74,-72,-100,-100,-100,-86,-100,-100,-81,-100,-100,-78,-100,-78,-89,-82,-100,-100,-100,-100,-83,-100,-80,-62,-100,-81,-86,-76,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-100,-100,-74,-75,-100,-88,-91,-100,-100,-100,-100,-100,-100,-90,-100,-100,-83,-82,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-91,-88,-90,-89,-100,-92,-91,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-100,-100,-100,-100,-100,-100,-77,-77,-100,-77,-59,-59,-59,-84,-85,-85,-68,-58,-64,-64,-68,-78,-79,-78,-79,-87,-68,-81,-69,-87,-100,-100,-100,-100,-60,-60,-100,-100,-60,-100,-88,-100,-100,-100,-100,-76,-74,-75,-72,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-100,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-76,-100,-100,-100,-100,-93,-100,-100,-89,-83,-86,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-90,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-91,-89,-90,-89,-100,-89,-92,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-77,-74,-100,-80,-80,-100,-100,-100,-100,-100,-62,-61,-61,-88,-89,-100,-65,-67,-70,-70,-65,-100,-84,-84,-84,-86,-66,-100,-66,-86,-70,-69,-79,-79,-72,-72,-100,-100,-72,-100,-86,-100,-81,-100,-100,-78,-74,-78,-68,-100,-100,-100,-87,-100,-100,-73,-100,-100,-74,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-79,-100,-77,-78,-100,-100,-100,-100,-89,-100,-100,-90,-79,-88,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-80,-100,-86,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-90,-87,-87,-87,-91,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-100,-100,-100,-100,-100,-78,-78,-100,-79,-62,-62,-62,-100,-100,-100,-68,-66,-72,-74,-68,-84,-84,-84,-85,-89,-69,-81,-65,-89,-71,-100,-80,-81,-100,-100,-100,-100,-100,-100,-87,-100,-80,-100,-100,-81,-77,-80,-66,-100,-100,-100,-87,-100,-100,-100,-91,-90,-77,-90,-76,-100,-80,-80,-77,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-83,-79,-78,-100,-100,-100,-100,-89,-90,-90,-90,-78,-87,-100,-100,-100,-100,-100,-100,-82,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-86,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-75,-75,-76,-100,-100,-100,-76,-76,-76,-76,-63,-63,-63,-87,-88,-87,-72,-66,-73,-72,-69,-83,-83,-83,-82,-87,-69,-79,-66,-86,-100,-70,-79,-79,-73,-72,-100,-100,-72,-100,-87,-100,-100,-100,-100,-82,-75,-81,-67,-100,-100,-100,-86,-100,-100,-73,-89,-88,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-89,-90,-100,-100,-85,-100,-100,-100,-100,-100,-85,-82,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-77,-77,-85,-100,-85,-86,-100,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-100,-76,-80,-81,-81,-100,-100,-100,-77,-63,-63,-63,-100,-100,-100,-67,-66,-68,-68,-66,-83,-83,-83,-83,-88,-67,-100,-66,-86,-69,-69,-100,-100,-71,-71,-100,-100,-71,-100,-86,-100,-80,-100,-100,-82,-78,-82,-64,-100,-100,-100,-87,-100,-100,-100,-89,-90,-78,-89,-78,-100,-80,-80,-100,-100,-100,-100,-100,-100,-69,-100,-72,-84,-79,-100,-78,-79,-100,-100,-100,-100,-90,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-76,-75,-76,-100,-100,-100,-76,-76,-76,-76,-63,-62,-62,-88,-88,-88,-68,-66,-70,-70,-67,-83,-84,-84,-83,-86,-67,-79,-66,-85,-69,-70,-79,-79,-72,-72,-100,-100,-73,-100,-87,-100,-81,-100,-100,-82,-76,-82,-69,-100,-100,-100,-86,-100,-100,-72,-100,-90,-75,-100,-76,-100,-82,-81,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-79,-85,-79,-79,-100,-100,-100,-100,-90,-91,-91,-90,-77,-88,-100,-100,-100,-100,-100,-100,-82,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-85,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-91,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-76,-76,-100,-100,-100,-100,-76,-76,-76,-62,-62,-63,-88,-88,-100,-67,-66,-69,-70,-67,-83,-83,-82,-84,-86,-67,-100,-66,-86,-100,-69,-100,-100,-72,-72,-100,-100,-72,-100,-87,-100,-100,-100,-100,-83,-77,-83,-64,-100,-100,-100,-86,-100,-100,-100,-91,-100,-100,-100,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-93,-100,-92,-90,-76,-89,-100,-100,-100,-100,-100,-100,-83,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-91,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-100,-100,-100,-100,-100,-74,-74,-75,-73,-60,-60,-61,-100,-100,-100,-59,-65,-68,-67,-60,-84,-83,-83,-83,-85,-60,-79,-65,-85,-100,-69,-78,-78,-70,-71,-100,-100,-70,-100,-87,-100,-76,-100,-100,-85,-74,-85,-72,-100,-100,-100,-85,-100,-100,-100,-100,-100,-74,-100,-74,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-74,-100,-74,-73,-100,-100,-100,-100,-100,-85,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-100,-88,-100,-100,-100,-83,-100,-87,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-86,-86,-86,-100,-86,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-100,-72,-73,-100,-100,-100,-74,-75,-76,-75,-59,-57,-58,-100,-100,-88,-58,-64,-67,-67,-58,-77,-78,-78,-78,-85,-58,-78,-73,-84,-67,-67,-78,-78,-100,-100,-100,-100,-100,-100,-86,-100,-79,-100,-100,-87,-79,-88,-100,-100,-100,-100,-84,-100,-100,-79,-88,-88,-80,-100,-79,-100,-100,-78,-75,-100,-100,-100,-100,-100,-67,-78,-100,-100,-79,-83,-77,-78,-100,-100,-100,-100,-89,-86,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-88,-87,-89,-90,-100,-100,-87,-100,-100,-100,-100,-87,-86,-85,-86,-88,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
