b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,80:8d:b7:55:35:13,44:48:c1:a5:82:31,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,00:4e:35:df:06:42,38:17:c3:1f:0e:10,38:17:c3:19:d7:70,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:62,38:17:c3:1f:01:91,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:01:92,80:8d:b7:55:25:f0,38:17:c3:1f:01:90,20:a6:cd:50:24:b0,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,38:17:c3:19:d7:61,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,00:4e:35:de:e1:12,80:8d:b7:55:35:02,00:4e:35:df:06:50,60:32:b1:3e:1a:b7,44:48:c1:a5:82:21,44:48:c1:a5:82:22,00:4e:35:df:06:41,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:52,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1f:22:31,b4:5d:50:e1:92:33,b4:5d:50:e1:92:23,38:17:c3:1e:ff:10,38:17:c3:1f:22:30,80:8d:b7:55:35:01,80:8d:b7:55:39:c1,38:17:c3:1f:22:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:20,38:17:c3:1f:09:90,b4:5d:50:e1:92:31,38:17:c3:1f:01:82,00:4e:35:df:06:51,80:8d:b7:55:39:c2,80:8d:b7:55:3a:41,72:32:b1:3e:1a:b7,00:4e:35:de:e1:11,38:17:c3:1f:09:93,38:17:c3:1f:09:91,38:17:c3:1f:01:80,38:17:c3:19:d7:60,66:2a:2f:53:7c:99,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,72:32:b1:3e:1a:b8,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,38:17:c3:19:45:b0,20:a6:cd:50:24:a0,80:8d:b7:55:25:e0,38:17:c3:19:45:a2,38:17:c3:19:45:a1,80:8d:b7:55:3a:40,38:17:c3:19:45:a0,00:4e:35:de:e1:10,68:ff:7b:e4:af:38,20:a6:cd:50:24:a2,b4:5d:50:e1:92:22,38:17:c3:19:55:40,38:17:c3:1e:ff:02,b4:5d:50:e1:96:53,38:17:c3:19:55:51,b4:5d:50:e1:96:52,38:17:c3:19:55:50,b4:5d:50:e1:92:21,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1f:09:92,38:17:c3:19:71:90,44:48:c1:91:95:b2,38:17:c3:19:55:52,00:4e:35:de:e1:01,38:17:c3:1f:09:83,38:17:c3:19:55:41,44:48:c1:91:95:b3,20:a6:cd:42:0b:e3,00:4e:35:de:e1:02,38:17:c3:19:55:42,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,38:17:c3:1f:22:22,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,44:48:c1:91:95:b0,38:17:c3:1f:08:50,38:17:c3:1f:08:52,38:17:c3:1f:08:51,44:48:c1:91:95:b1,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:d7:53,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:32,00:4e:35:de:d7:52,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:21,00:4e:35:de:d7:43,00:4e:35:df:0e:11,38:17:c3:1f:22:20,00:4e:35:df:0e:10,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1f:22:21,00:4e:35:de:d7:40,00:4e:35:de:d7:41,00:4e:35:de:d7:42,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:19:36:30,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:24:4f:01,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,38:17:c3:1b:08:a1,00:4e:35:df:27:12,x,y,label
-60,-60,-60,-72,-72,-74,-74,-74,-74,-100,-76,-77,-79,-79,-82,-82,-61,-72,-74,-74,-71,-78,-85,-69,-69,-69,-85,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-87,-64,-84,-70,-100,-77,-77,-69,-100,-74,-75,-70,-100,-100,-69,-72,-100,-100,-100,-100,-90,-91,-90,-100,-77,-100,-100,-93,-100,-77,-70,-74,-100,-92,-100,-69,-70,-63,-100,-77,-100,-100,-100,-100,-83,-100,-74,-100,-100,-100,-100,-100,-75,-100,-100,-64,-100,-77,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-80,-80,-79,-100,-100,-100,-100,-100,-100,-90,-100,-91,-84,-89,-100,-100,-100,-87,-100,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-58,-63,-63,-72,-72,-80,-74,-79,-74,-74,-76,-79,-76,-79,-84,-83,-63,-72,-79,-74,-71,-77,-82,-69,-69,-69,-85,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-86,-64,-84,-70,-100,-76,-79,-69,-100,-74,-75,-71,-100,-100,-69,-73,-100,-100,-100,-84,-90,-91,-90,-85,-77,-71,-85,-93,-100,-77,-71,-74,-100,-93,-100,-69,-71,-63,-100,-77,-100,-100,-100,-100,-82,-74,-74,-100,-100,-77,-100,-100,-73,-100,-100,-64,-100,-76,-85,-100,-100,-100,-100,-100,-74,-100,-74,-100,-85,-86,-100,-86,-100,-74,-81,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-85,-85,-100,-81,-80,-80,-100,-100,-100,-100,-100,-100,-88,-89,-89,-85,-88,-86,-100,-100,-86,-100,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-59,-64,-63,-74,-75,-76,-74,-76,-74,-74,-77,-79,-79,-100,-83,-84,-64,-75,-77,-74,-70,-77,-82,-68,-68,-68,-85,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-84,-64,-86,-71,-100,-77,-77,-72,-100,-73,-75,-71,-100,-100,-73,-71,-100,-100,-100,-84,-100,-100,-100,-86,-100,-71,-85,-100,-100,-100,-70,-74,-100,-93,-100,-73,-71,-64,-100,-77,-100,-100,-100,-85,-83,-74,-100,-100,-100,-77,-100,-100,-73,-100,-100,-64,-100,-77,-85,-100,-100,-72,-100,-100,-76,-100,-73,-100,-85,-86,-100,-86,-100,-75,-83,-100,-100,-100,-100,-83,-54,-100,-100,-100,-83,-100,-85,-85,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-90,-89,-89,-85,-89,-86,-100,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-58,-64,-64,-74,-73,-80,-76,-81,-75,-76,-76,-79,-78,-78,-83,-84,-64,-74,-80,-76,-71,-78,-100,-69,-69,-68,-86,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-82,-63,-85,-71,-100,-78,-77,-70,-100,-75,-75,-71,-100,-100,-71,-71,-100,-100,-100,-100,-100,-88,-90,-87,-100,-72,-100,-100,-100,-100,-69,-74,-100,-100,-100,-70,-69,-64,-100,-78,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-78,-100,-100,-100,-72,-100,-100,-73,-100,-73,-100,-85,-86,-100,-85,-100,-72,-83,-100,-100,-100,-100,-84,-54,-100,-100,-100,-100,-84,-85,-86,-100,-80,-80,-80,-100,-100,-100,-85,-86,-85,-89,-89,-89,-85,-89,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-61,-62,-62,-71,-71,-80,-75,-81,-75,-75,-77,-79,-78,-78,-85,-84,-62,-71,-81,-75,-71,-78,-83,-69,-69,-68,-85,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-86,-63,-85,-71,-100,-77,-78,-68,-100,-73,-74,-69,-100,-100,-69,-72,-100,-100,-100,-86,-100,-88,-90,-87,-100,-67,-100,-100,-100,-100,-69,-74,-100,-100,-100,-68,-67,-100,-100,-77,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-77,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-85,-86,-100,-85,-100,-74,-84,-100,-71,-100,-100,-84,-100,-100,-100,-100,-100,-84,-86,-85,-100,-79,-79,-79,-100,-100,-100,-85,-84,-85,-89,-89,-89,-85,-89,-85,-100,-100,-87,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-57,-62,-62,-70,-70,-78,-75,-79,-75,-75,-77,-78,-76,-76,-83,-83,-62,-70,-78,-75,-72,-77,-84,-70,-70,-69,-85,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-63,-85,-72,-100,-77,-79,-69,-100,-73,-74,-71,-100,-100,-67,-71,-100,-100,-100,-86,-100,-89,-100,-86,-77,-70,-85,-100,-100,-78,-70,-74,-100,-100,-100,-68,-70,-63,-100,-77,-100,-100,-100,-86,-84,-100,-74,-100,-100,-79,-100,-100,-74,-100,-100,-63,-100,-78,-85,-100,-100,-100,-100,-100,-74,-100,-74,-100,-86,-85,-100,-85,-100,-74,-83,-100,-71,-100,-100,-84,-100,-100,-100,-100,-79,-100,-85,-85,-100,-79,-79,-79,-100,-83,-100,-100,-84,-100,-100,-100,-100,-86,-100,-85,-85,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-58,-58,-58,-72,-72,-76,-80,-76,-79,-80,-91,-100,-77,-77,-84,-84,-58,-73,-76,-80,-67,-100,-84,-71,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-70,-100,-100,-100,-64,-86,-68,-100,-77,-83,-67,-100,-77,-77,-68,-100,-100,-66,-72,-100,-100,-100,-87,-100,-100,-100,-86,-81,-67,-100,-100,-100,-100,-67,-76,-100,-100,-100,-66,-71,-64,-100,-77,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-76,-86,-100,-100,-73,-100,-100,-72,-100,-72,-100,-85,-88,-100,-87,-100,-72,-70,-100,-73,-100,-100,-70,-73,-100,-100,-100,-70,-100,-86,-87,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-57,-59,-59,-74,-74,-78,-79,-77,-79,-79,-73,-83,-78,-78,-84,-85,-59,-74,-78,-79,-70,-79,-85,-73,-72,-73,-86,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-84,-64,-86,-70,-92,-77,-100,-66,-100,-76,-76,-70,-100,-100,-65,-70,-100,-100,-100,-86,-100,-89,-100,-86,-82,-70,-87,-100,-100,-100,-70,-75,-100,-100,-100,-65,-70,-64,-100,-78,-100,-100,-100,-88,-83,-72,-72,-100,-100,-84,-100,-100,-71,-100,-100,-64,-100,-78,-85,-100,-100,-100,-100,-100,-72,-100,-72,-100,-85,-87,-100,-87,-100,-71,-79,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-88,-88,-86,-100,-82,-84,-83,-100,-81,-81,-100,-100,-100,-88,-88,-100,-86,-88,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-59,-63,-63,-70,-71,-76,-81,-76,-81,-80,-72,-80,-77,-77,-83,-82,-64,-71,-76,-81,-71,-78,-84,-72,-72,-72,-87,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-84,-64,-86,-71,-93,-78,-82,-64,-100,-77,-78,-71,-100,-100,-64,-74,-100,-100,-100,-85,-100,-100,-100,-85,-85,-73,-86,-100,-100,-84,-73,-77,-100,-100,-100,-64,-71,-65,-100,-79,-100,-100,-100,-87,-83,-71,-71,-100,-100,-100,-100,-100,-71,-100,-100,-66,-100,-78,-85,-100,-100,-74,-100,-100,-74,-100,-74,-100,-86,-86,-100,-86,-100,-73,-82,-100,-74,-100,-100,-83,-73,-100,-100,-100,-100,-85,-89,-88,-100,-84,-84,-86,-100,-81,-82,-100,-100,-100,-100,-100,-100,-89,-100,-90,-80,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-58,-59,-59,-71,-71,-76,-78,-76,-78,-78,-72,-83,-78,-78,-82,-83,-59,-71,-76,-79,-71,-78,-84,-72,-72,-72,-85,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-64,-85,-71,-100,-79,-81,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-100,-69,-86,-100,-100,-76,-68,-77,-100,-100,-100,-100,-69,-64,-100,-80,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-79,-86,-100,-100,-73,-100,-100,-73,-100,-73,-100,-85,-85,-100,-86,-100,-73,-100,-100,-73,-100,-100,-81,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-59,-61,-61,-72,-72,-81,-81,-81,-81,-81,-77,-83,-81,-82,-85,-86,-61,-72,-82,-80,-70,-81,-86,-71,-71,-71,-88,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-84,-68,-86,-71,-100,-77,-83,-67,-100,-77,-77,-70,-100,-100,-67,-70,-100,-100,-100,-100,-100,-100,-100,-100,-83,-71,-100,-100,-100,-82,-70,-77,-100,-100,-100,-67,-71,-100,-100,-80,-100,-100,-100,-86,-84,-71,-72,-100,-100,-82,-100,-100,-72,-90,-90,-100,-90,-78,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-100,-100,-73,-79,-100,-73,-100,-100,-78,-73,-100,-100,-100,-100,-100,-89,-100,-100,-84,-84,-85,-100,-81,-82,-100,-100,-100,-100,-100,-100,-86,-100,-100,-82,-100,-89,-100,-90,-90,-88,-89,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-61,-61,-62,-72,-72,-81,-80,-81,-79,-79,-71,-83,-76,-78,-83,-82,-61,-72,-81,-80,-70,-79,-83,-71,-71,-71,-87,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-82,-64,-86,-70,-93,-79,-84,-66,-100,-100,-77,-70,-100,-100,-66,-74,-100,-100,-100,-85,-100,-100,-100,-85,-85,-72,-85,-100,-100,-84,-72,-77,-100,-100,-100,-66,-71,-63,-100,-79,-100,-100,-100,-87,-85,-71,-72,-100,-100,-100,-100,-100,-72,-100,-100,-64,-100,-78,-85,-100,-100,-74,-100,-100,-75,-100,-76,-100,-86,-86,-100,-86,-100,-75,-79,-100,-74,-100,-100,-78,-73,-100,-100,-100,-100,-100,-89,-100,-100,-80,-84,-85,-100,-81,-82,-100,-100,-100,-100,-100,-100,-86,-100,-100,-80,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-55,-64,-64,-74,-74,-80,-77,-80,-77,-77,-78,-100,-81,-81,-84,-83,-64,-74,-81,-77,-66,-81,-84,-71,-71,-71,-88,-100,-100,-100,-100,-71,-100,-100,-84,-84,-85,-87,-100,-100,-66,-100,-78,-100,-100,-100,-75,-75,-66,-100,-100,-100,-72,-100,-100,-100,-91,-100,-89,-100,-90,-100,-74,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-74,-68,-100,-78,-100,-100,-100,-100,-84,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-68,-100,-77,-88,-100,-100,-100,-100,-100,-72,-100,-72,-100,-87,-100,-100,-100,-100,-72,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-59,-64,-64,-75,-74,-77,-77,-77,-77,-77,-73,-100,-80,-81,-83,-84,-64,-75,-77,-77,-66,-82,-84,-72,-72,-72,-88,-100,-100,-100,-100,-72,-100,-100,-84,-84,-85,-85,-100,-100,-66,-100,-77,-100,-63,-100,-75,-75,-66,-100,-100,-63,-74,-100,-100,-100,-91,-100,-89,-100,-90,-100,-74,-89,-100,-100,-100,-75,-75,-100,-100,-100,-63,-74,-68,-100,-77,-100,-100,-100,-100,-82,-73,-73,-100,-100,-100,-100,-100,-74,-100,-100,-68,-100,-77,-88,-100,-100,-70,-100,-100,-74,-100,-74,-100,-87,-100,-100,-100,-100,-74,-81,-100,-70,-100,-100,-81,-69,-100,-100,-100,-82,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-59,-65,-65,-75,-75,-79,-77,-78,-78,-77,-81,-80,-80,-100,-84,-85,-65,-75,-78,-77,-65,-82,-85,-73,-73,-73,-88,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-85,-70,-100,-66,-100,-77,-81,-64,-100,-100,-76,-66,-100,-100,-64,-74,-100,-100,-100,-100,-100,-100,-100,-89,-82,-100,-89,-100,-100,-81,-77,-100,-100,-100,-100,-65,-74,-71,-100,-77,-100,-100,-100,-100,-84,-73,-73,-100,-100,-100,-100,-100,-74,-100,-100,-70,-100,-78,-100,-100,-100,-70,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-75,-81,-100,-68,-100,-100,-81,-69,-100,-100,-100,-82,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-59,-64,-64,-74,-74,-82,-77,-82,-77,-77,-74,-80,-80,-80,-84,-85,-64,-74,-82,-77,-66,-100,-85,-72,-72,-72,-88,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-86,-72,-100,-61,-100,-78,-81,-64,-100,-76,-76,-66,-100,-100,-64,-73,-100,-100,-100,-88,-100,-100,-100,-88,-82,-76,-89,-100,-100,-81,-76,-76,-100,-100,-100,-64,-100,-71,-100,-77,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-71,-100,-78,-100,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-100,-100,-74,-81,-100,-68,-100,-100,-82,-100,-100,-100,-100,-82,-100,-89,-88,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-59,-65,-64,-75,-75,-81,-77,-80,-77,-77,-72,-81,-80,-80,-86,-85,-65,-75,-80,-77,-66,-83,-84,-73,-73,-73,-86,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-86,-72,-86,-66,-100,-77,-82,-66,-100,-76,-76,-66,-100,-100,-65,-73,-100,-100,-100,-88,-100,-100,-100,-87,-82,-76,-89,-100,-100,-83,-77,-76,-100,-100,-100,-65,-77,-71,-100,-77,-100,-100,-100,-87,-89,-73,-100,-100,-100,-82,-100,-100,-73,-100,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-88,-100,-86,-87,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-58,-63,-63,-75,-75,-80,-77,-80,-77,-77,-73,-81,-82,-82,-85,-84,-63,-75,-80,-77,-67,-82,-86,-73,-73,-73,-86,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-86,-69,-86,-66,-100,-78,-81,-66,-100,-77,-76,-67,-100,-100,-65,-73,-100,-100,-100,-89,-100,-100,-100,-89,-82,-76,-88,-100,-100,-82,-75,-100,-100,-100,-100,-65,-77,-69,-100,-78,-100,-100,-100,-87,-85,-73,-100,-100,-100,-76,-100,-100,-73,-100,-100,-69,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-73,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-88,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-59,-75,-75,-76,-76,-76,-81,-75,-81,-81,-69,-86,-82,-82,-83,-83,-73,-77,-76,-81,-67,-83,-83,-70,-71,-70,-88,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-67,-100,-75,-86,-65,-100,-85,-85,-67,-100,-100,-65,-71,-100,-100,-100,-100,-100,-100,-100,-88,-87,-74,-100,-100,-100,-100,-74,-85,-100,-100,-100,-65,-74,-71,-100,-75,-100,-100,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-73,-100,-100,-71,-100,-75,-88,-100,-100,-66,-100,-100,-67,-100,-67,-100,-100,-100,-100,-100,-100,-67,-80,-100,-100,-100,-100,-80,-58,-100,-100,-100,-79,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
-60,-68,-68,-76,-76,-75,-82,-75,-82,-81,-78,-82,-82,-82,-85,-83,-68,-77,-75,-83,-68,-83,-87,-70,-70,-70,-88,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-72,-100,-68,-100,-78,-86,-65,-100,-83,-81,-68,-100,-100,-65,-62,-100,-100,-100,-100,-100,-100,-100,-88,-87,-78,-100,-100,-100,-100,-78,-83,-100,-100,-100,-65,-77,-72,-100,-78,-100,-100,-100,-100,-86,-73,-73,-100,-100,-79,-100,-100,-73,-100,-100,-72,-100,-78,-86,-100,-100,-66,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-68,-79,-100,-100,-100,-100,-79,-58,-100,-100,-100,-78,-100,-88,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-86,-89,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,600.8000000000001,24
