_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,135.64126586914062,775.4527587890625,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][WPS][ESS],2457.0,-55.0,811926492509.0
2,135.64126586914062,775.4527587890625,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-69.0,811926492509.0
3,135.64126586914062,775.4527587890625,38:17:c3:1f:00:a2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-68.0,811926492509.0
4,135.64126586914062,775.4527587890625,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-68.0,811926492509.0
5,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-70.0,811926492509.0
6,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-70.0,811926492509.0
7,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-73.0,811926492509.0
8,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:42,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-70.0,811926492509.0
9,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:41,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-70.0,811926492509.0
10,135.64126586914062,775.4527587890625,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-73.0,811926492509.0
11,135.64126586914062,775.4527587890625,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-74.0,811926492509.0
12,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-78.0,811926492509.0
13,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-78.0,811926492509.0
14,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-78.0,811926492509.0
15,135.64126586914062,775.4527587890625,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-81.0,811926492509.0
16,135.64126586914062,775.4527587890625,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-80.0,811926492509.0
17,135.64126586914062,775.4527587890625,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,811926492509.0
18,135.64126586914062,775.4527587890625,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,811926492509.0
19,135.64126586914062,775.4527587890625,38:17:c3:1f:19:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-88.0,811926492509.0
20,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:82,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-78.0,811926492509.0
21,135.64126586914062,775.4527587890625,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-73.0,811926492509.0
22,135.64126586914062,775.4527587890625,38:17:c3:19:45:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-78.0,811926492509.0
23,135.64126586914062,775.4527587890625,38:17:c3:19:45:a2,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-78.0,811926492509.0
24,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-74.0,811926492509.0
25,135.64126586914062,775.4527587890625,44:48:c1:91:95:a0,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-80.0,811926492509.0
26,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:83,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-74.0,811926492509.0
27,135.64126586914062,775.4527587890625,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-75.0,811926492509.0
28,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-74.0,811926492509.0
29,135.64126586914062,775.4527587890625,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-80.0,811926492509.0
30,135.64126586914062,775.4527587890625,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-80.0,811926492509.0
31,135.64126586914062,775.4527587890625,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-80.0,811926492509.0
32,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:93,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-88.0,811926492509.0
33,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-70.0,811926492509.0
34,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:40,csu-guest,[ESS],2437.0,-70.0,811926492509.0
35,135.64126586914062,775.4527587890625,38:17:c3:1f:14:00,csu-guest,[ESS],2462.0,-75.0,811926492509.0
36,135.64126586914062,775.4527587890625,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-73.0,811926492509.0
37,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d2,csu-guest,[ESS],5240.0,-78.0,811926492509.0
38,135.64126586914062,775.4527587890625,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-80.0,811926492509.0
39,135.64126586914062,775.4527587890625,38:17:c3:19:45:b0,csu-guest,[ESS],5180.0,-83.0,811926492509.0
40,135.64126586914062,775.4527587890625,38:17:c3:1f:19:d0,csu-guest,[ESS],5220.0,-88.0,811926492509.0
41,135.64126586914062,775.4527587890625,9c:d6:43:60:92:e0,Ember WiFi B689K4,[ESS],2437.0,-76.0,811926492509.0
42,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-74.0,811926492509.0
43,135.64126586914062,775.4527587890625,38:17:c3:19:45:a0,csu-guest,[ESS],2437.0,-79.0,811926492509.0
44,135.64126586914062,775.4527587890625,44:48:c1:91:d0:11,csu-guest,[ESS],5785.0,-80.0,811926492509.0
45,135.64126586914062,775.4527587890625,66:2a:2f:53:7c:99,SETUP,[IBSS],2462.0,-87.0,811926492509.0
46,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:53,engr_labs,[WPA2-PSK-CCMP][ESS],5180.0,-77.0,811926492509.0
47,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:51,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-77.0,811926492509.0
48,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:52,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-77.0,811926492509.0
49,135.64126586914062,775.4527587890625,38:17:c3:1f:09:82,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-75.0,811926492509.0
50,135.64126586914062,775.4527587890625,38:17:c3:1f:09:81,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-76.0,811926492509.0
51,135.64126586914062,775.4527587890625,44:48:c1:91:95:a1,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-80.0,811926492509.0
52,135.64126586914062,775.4527587890625,38:17:c3:24:47:51,csu-eid,[WPA2-EAP-CCMP][ESS],5680.0,-85.0,811926492509.0
53,135.64126586914062,775.4527587890625,38:17:c3:24:47:52,eduroam,[WPA2-EAP-CCMP][ESS],5680.0,-85.0,811926492509.0
54,135.64126586914062,775.4527587890625,20:a6:cd:42:13:e2,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-82.0,811926492509.0
55,135.64126586914062,775.4527587890625,38:17:c3:1f:00:a0,csu-guest,[ESS],2412.0,-67.0,811926492509.0
56,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:50,csu-guest,[ESS],5180.0,-77.0,811926492509.0
57,135.64126586914062,775.4527587890625,38:17:c3:1f:09:80,csu-guest,[ESS],2462.0,-76.0,811926492509.0
58,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:80,csu-guest,[ESS],2412.0,-78.0,811926492509.0
59,135.64126586914062,775.4527587890625,44:48:c1:91:95:b2,csu-guest,[ESS],5765.0,-84.0,811926492509.0
60,135.64126586914062,775.4527587890625,38:17:c3:24:47:50,csu-guest,[ESS],5680.0,-85.0,811926492509.0
61,135.64126586914062,775.4527587890625,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][WPS][ESS],2457.0,-53.0,815562027586.0
62,135.64126586914062,775.4527587890625,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-69.0,815562027586.0
63,135.64126586914062,775.4527587890625,38:17:c3:1f:00:a2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-66.0,815562027586.0
64,135.64126586914062,775.4527587890625,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-66.0,815562027586.0
65,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-71.0,815562027586.0
66,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-71.0,815562027586.0
67,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-73.0,815562027586.0
68,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:42,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-68.0,815562027586.0
69,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:41,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-68.0,815562027586.0
70,135.64126586914062,775.4527587890625,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-73.0,815562027586.0
71,135.64126586914062,775.4527587890625,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-75.0,815562027586.0
72,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-77.0,815562027586.0
73,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-77.0,815562027586.0
74,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-77.0,815562027586.0
75,135.64126586914062,775.4527587890625,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-80.0,815562027586.0
76,135.64126586914062,775.4527587890625,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-79.0,815562027586.0
77,135.64126586914062,775.4527587890625,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,815562027586.0
78,135.64126586914062,775.4527587890625,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,815562027586.0
79,135.64126586914062,775.4527587890625,38:17:c3:1f:19:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-85.0,815562027586.0
80,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:82,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-78.0,815562027586.0
81,135.64126586914062,775.4527587890625,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-74.0,815562027586.0
82,135.64126586914062,775.4527587890625,38:17:c3:19:45:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-76.0,815562027586.0
83,135.64126586914062,775.4527587890625,38:17:c3:19:45:a2,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-77.0,815562027586.0
84,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-71.0,815562027586.0
85,135.64126586914062,775.4527587890625,44:48:c1:91:95:a0,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-80.0,815562027586.0
86,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:83,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-74.0,815562027586.0
87,135.64126586914062,775.4527587890625,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-76.0,815562027586.0
88,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-72.0,815562027586.0
89,135.64126586914062,775.4527587890625,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-79.0,815562027586.0
90,135.64126586914062,775.4527587890625,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-79.0,815562027586.0
91,135.64126586914062,775.4527587890625,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-79.0,815562027586.0
92,135.64126586914062,775.4527587890625,a8:bd:27:4c:aa:93,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-88.0,815562027586.0
93,135.64126586914062,775.4527587890625,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-72.0,815562027586.0
94,135.64126586914062,775.4527587890625,b4:5d:50:e1:96:40,csu-guest,[ESS],2437.0,-69.0,815562027586.0
95,135.64126586914062,775.4527587890625,38:17:c3:1f:14:00,csu-guest,[ESS],2462.0,-75.0,815562027586.0
96,135.64126586914062,775.4527587890625,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-74.0,815562027586.0
97,135.64126586914062,775.4527587890625,20:a6:cd:42:0a:d2,csu-guest,[ESS],5240.0,-77.0,815562027586.0
98,135.64126586914062,775.4527587890625,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-80.0,815562027586.0
99,135.64126586914062,775.4527587890625,38:17:c3:19:45:b0,csu-guest,[ESS],5180.0,-83.0,815562027586.0
100,135.64126586914062,775.4527587890625,38:17:c3:1f:19:d0,csu-guest,[ESS],5220.0,-86.0,815562027586.0
101,135.64126586914062,775.4527587890625,9c:d6:43:60:92:e0,Ember WiFi B689K4,[ESS],2437.0,-76.0,815562027586.0
