_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,198.54379272460938,773.0698852539062,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][WPS][ESS],5745.0,-65.0,444217610795.0
2,198.54379272460938,773.0698852539062,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][WPS][ESS],2457.0,-53.0,444217610795.0
3,198.54379272460938,773.0698852539062,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-64.0,444217610795.0
4,198.54379272460938,773.0698852539062,38:17:c3:1f:00:a2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-65.0,444217610795.0
5,198.54379272460938,773.0698852539062,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-70.0,444217610795.0
6,198.54379272460938,773.0698852539062,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-70.0,444217610795.0
7,198.54379272460938,773.0698852539062,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-72.0,444217610795.0
8,198.54379272460938,773.0698852539062,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-72.0,444217610795.0
9,198.54379272460938,773.0698852539062,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-72.0,444217610795.0
10,198.54379272460938,773.0698852539062,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,444217610795.0
11,198.54379272460938,773.0698852539062,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,444217610795.0
12,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:53,engr_labs,[WPA2-PSK-CCMP][ESS],5180.0,-76.0,444217610795.0
13,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:51,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-76.0,444217610795.0
14,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:52,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-76.0,444217610795.0
15,198.54379272460938,773.0698852539062,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-77.0,444217610795.0
16,198.54379272460938,773.0698852539062,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-77.0,444217610795.0
17,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:41,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-72.0,444217610795.0
18,198.54379272460938,773.0698852539062,38:17:c3:1f:14:01,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,444217610795.0
19,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:42,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-72.0,444217610795.0
20,198.54379272460938,773.0698852539062,38:17:c3:1f:14:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,444217610795.0
21,198.54379272460938,773.0698852539062,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-73.0,444217610795.0
22,198.54379272460938,773.0698852539062,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-73.0,444217610795.0
23,198.54379272460938,773.0698852539062,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-74.0,444217610795.0
24,198.54379272460938,773.0698852539062,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-74.0,444217610795.0
25,198.54379272460938,773.0698852539062,38:17:c3:1f:09:82,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-75.0,444217610795.0
26,198.54379272460938,773.0698852539062,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-75.0,444217610795.0
