_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,262.0546875,713.5571899414062,38:17:c3:1f:0e:12,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-45.0,1175601186634.0
2,262.0546875,713.5571899414062,38:17:c3:19:d7:62,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-82.0,1175601186634.0
3,262.0546875,713.5571899414062,38:17:c3:1f:0e:10,csu-guest,[ESS],5180.0,-43.0,1175601186634.0
4,262.0546875,713.5571899414062,38:17:c3:19:d7:60,csu-guest,[ESS],2462.0,-83.0,1175601186634.0
5,262.0546875,713.5571899414062,38:17:c3:1f:0e:11,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-43.0,1175601186634.0
6,262.0546875,713.5571899414062,38:17:c3:19:d7:61,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-84.0,1175601186634.0
7,262.0546875,713.5571899414062,44:48:c1:a5:82:30,csu-guest,[ESS],5200.0,-76.0,1175601186634.0
8,262.0546875,713.5571899414062,44:48:c1:a5:82:32,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,1175601186634.0
9,262.0546875,713.5571899414062,80:8d:b7:55:25:f2,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-77.0,1175601186634.0
10,262.0546875,713.5571899414062,44:48:c1:a5:82:31,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,1175601186634.0
11,262.0546875,713.5571899414062,80:8d:b7:55:25:f3,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-76.0,1175601186634.0
12,262.0546875,713.5571899414062,80:8d:b7:55:25:f0,csu-guest,[ESS],5805.0,-77.0,1175601186634.0
13,262.0546875,713.5571899414062,80:8d:b7:55:25:f1,csu-eid,[WPA2-EAP-CCMP][ESS],5805.0,-76.0,1175601186634.0
14,262.0546875,713.5571899414062,38:17:c3:19:d7:70,csu-guest,[ESS],5785.0,-77.0,1175601186634.0
15,262.0546875,713.5571899414062,38:17:c3:19:d7:71,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-76.0,1175601186634.0
16,262.0546875,713.5571899414062,38:17:c3:19:d7:72,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-77.0,1175601186634.0
17,262.0546875,713.5571899414062,80:8d:b7:55:35:12,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-66.0,1175601186634.0
18,262.0546875,713.5571899414062,20:a6:cd:50:24:b0,csu-guest,[ESS],5240.0,-87.0,1175601186634.0
19,262.0546875,713.5571899414062,80:8d:b7:55:35:13,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-66.0,1175601186634.0
20,262.0546875,713.5571899414062,80:8d:b7:55:35:10,csu-guest,[ESS],5765.0,-66.0,1175601186634.0
21,262.0546875,713.5571899414062,20:a6:cd:50:24:b2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-87.0,1175601186634.0
22,262.0546875,713.5571899414062,80:8d:b7:55:35:11,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-66.0,1175601186634.0
23,262.0546875,713.5571899414062,20:a6:cd:50:24:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-87.0,1175601186634.0
24,262.0546875,713.5571899414062,38:17:c3:1f:09:93,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-92.0,1175601186634.0
25,262.0546875,713.5571899414062,38:17:c3:1e:ff:11,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-82.0,1175601186634.0
26,262.0546875,713.5571899414062,38:17:c3:1e:ff:10,csu-guest,[ESS],5825.0,-83.0,1175601186634.0
27,262.0546875,713.5571899414062,ea:9e:b4:53:24:54,DIRECT-54-HP M227f LaserJet,[WPA2-PSK-CCMP][ESS][WPS],2437.0,-49.0,1175601186634.0
28,262.0546875,713.5571899414062,38:17:c3:1f:01:92,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-74.0,1175601186634.0
29,262.0546875,713.5571899414062,38:17:c3:1f:22:30,csu-guest,[ESS],5805.0,-90.0,1175601186634.0
30,262.0546875,713.5571899414062,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][ESS][WPS],5745.0,-91.0,1175601186634.0
31,262.0546875,713.5571899414062,38:17:c3:1f:01:90,csu-guest,[ESS],5220.0,-73.0,1175601186634.0
32,262.0546875,713.5571899414062,38:17:c3:1f:01:91,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-73.0,1175601186634.0
