_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,92.36262512207031,843.789794921875,44:48:c1:91:95:a0,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-85.0,1839716759298.0
2,92.36262512207031,843.789794921875,44:48:c1:91:95:a1,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-85.0,1839716759298.0
3,92.36262512207031,843.789794921875,44:48:c1:91:95:a2,csu-guest,[ESS],2437.0,-87.0,1839716759298.0
4,92.36262512207031,843.789794921875,44:48:c1:91:95:a3,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-82.0,1839716759298.0
5,92.36262512207031,843.789794921875,38:17:c3:19:45:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-87.0,1839716759298.0
6,92.36262512207031,843.789794921875,38:17:c3:19:45:a2,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-87.0,1839716759298.0
7,92.36262512207031,843.789794921875,38:17:c3:19:45:a0,csu-guest,[ESS],2437.0,-87.0,1839716759298.0
8,92.36262512207031,843.789794921875,80:8d:b7:55:25:f3,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-93.0,1839716759298.0
9,92.36262512207031,843.789794921875,80:8d:b7:55:25:f0,csu-guest,[ESS],5805.0,-91.0,1839716759298.0
10,92.36262512207031,843.789794921875,38:17:c3:22:61:91,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-88.0,1839716759298.0
11,92.36262512207031,843.789794921875,38:17:c3:22:61:92,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-88.0,1839716759298.0
12,92.36262512207031,843.789794921875,38:17:c3:22:61:90,csu-guest,[ESS],5825.0,-86.0,1839716759298.0
13,92.36262512207031,843.789794921875,38:17:c3:1f:09:92,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-84.0,1839716759298.0
14,92.36262512207031,843.789794921875,38:17:c3:1f:09:93,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-85.0,1839716759298.0
15,92.36262512207031,843.789794921875,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][ESS][WPS],5745.0,-61.0,1839716759298.0
16,92.36262512207031,843.789794921875,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][ESS][WPS],2457.0,-61.0,1839716759298.0
17,92.36262512207031,843.789794921875,38:17:c3:1f:09:90,csu-guest,[ESS],5765.0,-85.0,1839716759298.0
18,92.36262512207031,843.789794921875,38:17:c3:1f:09:91,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-84.0,1839716759298.0
19,92.36262512207031,843.789794921875,38:17:c3:1f:09:81,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-86.0,1839716759298.0
20,92.36262512207031,843.789794921875,38:17:c3:1f:09:82,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-86.0,1839716759298.0
21,92.36262512207031,843.789794921875,44:48:c1:91:95:b0,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-81.0,1839716759298.0
22,92.36262512207031,843.789794921875,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-88.0,1839716759298.0
23,92.36262512207031,843.789794921875,44:48:c1:91:95:b1,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-82.0,1839716759298.0
24,92.36262512207031,843.789794921875,44:48:c1:91:95:b2,csu-guest,[ESS],5765.0,-82.0,1839716759298.0
25,92.36262512207031,843.789794921875,44:48:c1:91:95:b3,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-81.0,1839716759298.0
26,92.36262512207031,843.789794921875,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,1839716759298.0
27,92.36262512207031,843.789794921875,38:17:c3:19:45:b0,csu-guest,[ESS],5180.0,-81.0,1839716759298.0
28,92.36262512207031,843.789794921875,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-81.0,1839716759298.0
29,92.36262512207031,843.789794921875,38:17:c3:1f:09:80,csu-guest,[ESS],2462.0,-86.0,1839716759298.0
30,92.36262512207031,843.789794921875,20:a6:cd:42:0a:c0,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-80.0,1839716759298.0
31,92.36262512207031,843.789794921875,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-77.0,1839716759298.0
32,92.36262512207031,843.789794921875,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-77.0,1839716759298.0
33,92.36262512207031,843.789794921875,44:48:c1:91:aa:20,csu-guest,[ESS],2412.0,-89.0,1839716759298.0
34,92.36262512207031,843.789794921875,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-74.0,1839716759298.0
35,92.36262512207031,843.789794921875,44:48:c1:91:aa:21,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-88.0,1839716759298.0
36,92.36262512207031,843.789794921875,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-94.0,1839716759298.0
37,92.36262512207031,843.789794921875,44:48:c1:91:aa:22,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-88.0,1839716759298.0
