_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,120.484130859375,840.0365600585938,20:a6:cd:42:0a:c0,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-78.0,214187122052.0
2,120.484130859375,840.0365600585938,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-90.0,214187122052.0
3,120.484130859375,840.0365600585938,44:48:c1:91:95:a1,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-90.0,214187122052.0
4,120.484130859375,840.0365600585938,44:48:c1:91:95:a2,csu-guest,[ESS],2437.0,-88.0,214187122052.0
5,120.484130859375,840.0365600585938,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-80.0,214187122052.0
6,120.484130859375,840.0365600585938,44:48:c1:91:95:a3,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-86.0,214187122052.0
7,120.484130859375,840.0365600585938,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-64.0,214187122052.0
8,120.484130859375,840.0365600585938,44:48:c1:91:aa:21,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-87.0,214187122052.0
9,120.484130859375,840.0365600585938,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-82.0,214187122052.0
10,120.484130859375,840.0365600585938,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-80.0,214187122052.0
11,120.484130859375,840.0365600585938,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-81.0,214187122052.0
12,120.484130859375,840.0365600585938,38:17:c3:19:45:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-85.0,214187122052.0
13,120.484130859375,840.0365600585938,38:17:c3:19:45:a2,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-85.0,214187122052.0
14,120.484130859375,840.0365600585938,38:17:c3:19:45:a0,csu-guest,[ESS],2437.0,-84.0,214187122052.0
15,120.484130859375,840.0365600585938,38:17:c3:1f:19:d2,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-83.0,214187122052.0
16,120.484130859375,840.0365600585938,80:8d:b7:55:25:f3,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-90.0,214187122052.0
17,120.484130859375,840.0365600585938,38:17:c3:1f:19:d0,csu-guest,[ESS],5220.0,-83.0,214187122052.0
18,120.484130859375,840.0365600585938,80:8d:b7:55:25:f0,csu-guest,[ESS],5805.0,-91.0,214187122052.0
19,120.484130859375,840.0365600585938,38:17:c3:1f:19:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-83.0,214187122052.0
20,120.484130859375,840.0365600585938,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-78.0,214187122052.0
21,120.484130859375,840.0365600585938,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-78.0,214187122052.0
22,120.484130859375,840.0365600585938,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-77.0,214187122052.0
