_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,265.5983581542969,702.871337890625,38:17:c3:1f:0e:12,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-43.0,23611000687190.0
2,265.5983581542969,702.871337890625,80:8d:b7:55:39:c2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-76.0,23611000687190.0
3,265.5983581542969,702.871337890625,38:17:c3:19:d7:62,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-82.0,23611000687190.0
4,265.5983581542969,702.871337890625,80:8d:b7:55:39:c0,csu-guest,[ESS],2412.0,-75.0,23611000687190.0
5,265.5983581542969,702.871337890625,80:8d:b7:55:39:c1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-79.0,23611000687190.0
6,265.5983581542969,702.871337890625,38:17:c3:1f:0e:10,csu-guest,[ESS],5180.0,-42.0,23611000687190.0
7,265.5983581542969,702.871337890625,38:17:c3:19:d7:60,csu-guest,[ESS],2462.0,-82.0,23611000687190.0
8,265.5983581542969,702.871337890625,38:17:c3:1f:0e:11,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-43.0,23611000687190.0
9,265.5983581542969,702.871337890625,38:17:c3:19:d7:61,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-83.0,23611000687190.0
10,265.5983581542969,702.871337890625,80:8d:b7:55:39:d0,csu-guest,[ESS],5240.0,-66.0,23611000687190.0
11,265.5983581542969,702.871337890625,b0:be:76:f8:30:5e,TP-Link_305E,[WPA2-PSK-CCMP][ESS][WPS],2417.0,-80.0,23611000687190.0
12,265.5983581542969,702.871337890625,00:4e:35:df:06:41,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-87.0,23611000687190.0
13,265.5983581542969,702.871337890625,44:48:c1:a5:82:30,csu-guest,[ESS],5200.0,-77.0,23611000687190.0
14,265.5983581542969,702.871337890625,00:4e:35:df:06:42,csu-guest,[ESS],2412.0,-86.0,23611000687190.0
15,265.5983581542969,702.871337890625,44:48:c1:a5:82:32,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-77.0,23611000687190.0
16,265.5983581542969,702.871337890625,80:8d:b7:55:25:f2,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-75.0,23611000687190.0
17,265.5983581542969,702.871337890625,44:48:c1:a5:82:31,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,23611000687190.0
