_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:c0,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-65.0,415438276089.0
2,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-64.0,415438276089.0
3,111.19209289550781,762.1336669921875,44:48:c1:91:95:a0,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-89.0,415438276089.0
4,111.19209289550781,762.1336669921875,44:48:c1:91:95:a1,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-88.0,415438276089.0
5,111.19209289550781,762.1336669921875,44:48:c1:91:95:a2,csu-guest,[ESS],2437.0,-89.0,415438276089.0
6,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-65.0,415438276089.0
7,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-61.0,415438276089.0
8,111.19209289550781,762.1336669921875,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-76.0,415438276089.0
9,111.19209289550781,762.1336669921875,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-76.0,415438276089.0
10,111.19209289550781,762.1336669921875,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-79.0,415438276089.0
11,111.19209289550781,762.1336669921875,38:17:c3:19:45:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-84.0,415438276089.0
12,111.19209289550781,762.1336669921875,38:17:c3:19:45:a2,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-85.0,415438276089.0
13,111.19209289550781,762.1336669921875,38:17:c3:19:45:a0,csu-guest,[ESS],2437.0,-86.0,415438276089.0
14,111.19209289550781,762.1336669921875,38:17:c3:1f:19:d2,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-80.0,415438276089.0
15,111.19209289550781,762.1336669921875,38:17:c3:1f:19:d0,csu-guest,[ESS],5220.0,-82.0,415438276089.0
16,111.19209289550781,762.1336669921875,38:17:c3:1f:19:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-81.0,415438276089.0
17,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-73.0,415438276089.0
18,111.19209289550781,762.1336669921875,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-78.0,415438276089.0
19,111.19209289550781,762.1336669921875,20:a6:cd:42:0a:d2,csu-guest,[ESS],5240.0,-73.0,415438276089.0
20,111.19209289550781,762.1336669921875,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-76.0,415438276089.0
21,111.19209289550781,762.1336669921875,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-65.0,415438276089.0
22,111.19209289550781,762.1336669921875,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-77.0,415438276089.0
23,111.19209289550781,762.1336669921875,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-64.0,415438276089.0
