_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,119.48820495605469,813.6807250976562,72:32:b1:3e:1a:b8,,[WPA2-PSK-CCMP][ESS],2457.0,-57.0,1812986743630.0
2,119.48820495605469,813.6807250976562,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][ESS][WPS],2457.0,-61.0,1812986743630.0
3,119.48820495605469,813.6807250976562,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][ESS][WPS],5745.0,-65.0,1812986743630.0
4,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-68.0,1812986743630.0
5,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-68.0,1812986743630.0
6,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-68.0,1812986743630.0
7,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-69.0,1812986743630.0
8,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-69.0,1812986743630.0
9,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a0,csu-guest,[ESS],2412.0,-70.0,1812986743630.0
10,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-70.0,1812986743630.0
11,119.48820495605469,813.6807250976562,38:17:c3:1f:14:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,1812986743630.0
12,119.48820495605469,813.6807250976562,38:17:c3:1f:14:00,csu-guest,[ESS],2462.0,-72.0,1812986743630.0
13,119.48820495605469,813.6807250976562,38:17:c3:1f:14:01,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,1812986743630.0
14,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-74.0,1812986743630.0
15,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-74.0,1812986743630.0
16,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c0,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-74.0,1812986743630.0
17,119.48820495605469,813.6807250976562,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-75.0,1812986743630.0
18,119.48820495605469,813.6807250976562,44:48:c1:91:d0:11,csu-guest,[ESS],5785.0,-76.0,1812986743630.0
19,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-76.0,1812986743630.0
20,119.48820495605469,813.6807250976562,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-76.0,1812986743630.0
21,119.48820495605469,813.6807250976562,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-77.0,1812986743630.0
22,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:40,csu-guest,[ESS],2437.0,-77.0,1812986743630.0
23,119.48820495605469,813.6807250976562,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-78.0,1812986743630.0
24,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:41,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-78.0,1812986743630.0
25,119.48820495605469,813.6807250976562,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-79.0,1812986743630.0
26,119.48820495605469,813.6807250976562,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-79.0,1812986743630.0
27,119.48820495605469,813.6807250976562,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-80.0,1812986743630.0
28,119.48820495605469,813.6807250976562,9c:d6:43:60:92:e0,Ember WiFi B689K4,[ESS],2437.0,-80.0,1812986743630.0
29,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d2,csu-guest,[ESS],5240.0,-81.0,1812986743630.0
30,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-81.0,1812986743630.0
31,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d1,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-81.0,1812986743630.0
32,119.48820495605469,813.6807250976562,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-81.0,1812986743630.0
33,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:52,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,1812986743630.0
34,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:51,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-82.0,1812986743630.0
35,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:53,engr_labs,[WPA2-PSK-CCMP][ESS],5180.0,-82.0,1812986743630.0
36,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:50,csu-guest,[ESS],5180.0,-82.0,1812986743630.0
37,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-82.0,1812986743630.0
38,119.48820495605469,813.6807250976562,38:17:c3:1f:14:11,csu-eid,[WPA2-EAP-CCMP][ESS],5200.0,-82.0,1812986743630.0
39,119.48820495605469,813.6807250976562,a8:bd:27:4c:aa:83,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-82.0,1812986743630.0
40,119.48820495605469,813.6807250976562,38:17:c3:1f:09:82,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-82.0,1812986743630.0
41,119.48820495605469,813.6807250976562,38:17:c3:1f:14:10,csu-guest,[ESS],5200.0,-83.0,1812986743630.0
42,119.48820495605469,813.6807250976562,38:17:c3:1f:09:81,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-83.0,1812986743630.0
43,119.48820495605469,813.6807250976562,38:17:c3:19:45:a0,csu-guest,[ESS],2437.0,-83.0,1812986743630.0
44,119.48820495605469,813.6807250976562,38:17:c3:1f:14:12,eduroam,[WPA2-EAP-CCMP][ESS],5200.0,-84.0,1812986743630.0
45,119.48820495605469,813.6807250976562,38:17:c3:24:47:52,eduroam,[WPA2-EAP-CCMP][ESS],5680.0,-85.0,1812986743630.0
46,119.48820495605469,813.6807250976562,44:48:c1:91:95:b3,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-85.0,1812986743630.0
47,119.48820495605469,813.6807250976562,38:17:c3:24:47:50,csu-guest,[ESS],5680.0,-86.0,1812986743630.0
48,119.48820495605469,813.6807250976562,38:17:c3:24:47:51,csu-eid,[WPA2-EAP-CCMP][ESS],5680.0,-86.0,1812986743630.0
49,119.48820495605469,813.6807250976562,44:48:c1:91:95:b2,csu-guest,[ESS],5765.0,-86.0,1812986743630.0
50,119.48820495605469,813.6807250976562,44:48:c1:91:95:b0,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-86.0,1812986743630.0
51,119.48820495605469,813.6807250976562,a8:bd:27:4c:aa:93,engr_labs,[WPA2-PSK-CCMP][ESS],5805.0,-86.0,1812986743630.0
52,119.48820495605469,813.6807250976562,20:a6:cd:42:13:e2,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-86.0,1812986743630.0
53,119.48820495605469,813.6807250976562,38:17:c3:19:45:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-87.0,1812986743630.0
54,119.48820495605469,813.6807250976562,44:48:c1:91:95:b1,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-87.0,1812986743630.0
55,119.48820495605469,813.6807250976562,38:17:c3:19:45:b0,csu-guest,[ESS],5180.0,-87.0,1812986743630.0
56,119.48820495605469,813.6807250976562,a8:bd:27:4c:aa:92,eduroam,[WPA2-EAP-CCMP][ESS],5805.0,-87.0,1812986743630.0
57,119.48820495605469,813.6807250976562,38:17:c3:19:45:b2,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-88.0,1812986743630.0
58,119.48820495605469,813.6807250976562,a8:bd:27:4c:aa:91,csu-eid,[WPA2-EAP-CCMP][ESS],5805.0,-88.0,1812986743630.0
59,119.48820495605469,813.6807250976562,38:17:c3:1f:19:d2,eduroam,[WPA2-EAP-CCMP][ESS],5220.0,-88.0,1812986743630.0
60,119.48820495605469,813.6807250976562,38:17:c3:1f:19:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5220.0,-88.0,1812986743630.0
61,119.48820495605469,813.6807250976562,44:48:c1:91:aa:22,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-88.0,1812986743630.0
62,119.48820495605469,813.6807250976562,a8:bd:27:4c:aa:90,csu-guest,[ESS],5805.0,-89.0,1812986743630.0
63,119.48820495605469,813.6807250976562,38:17:c3:1f:19:d0,csu-guest,[ESS],5220.0,-89.0,1812986743630.0
64,119.48820495605469,813.6807250976562,20:a6:cd:42:13:f0,csu-guest,[ESS],5825.0,-91.0,1812986743630.0
65,119.48820495605469,813.6807250976562,72:32:b1:3e:1a:b8,,[WPA2-PSK-CCMP][ESS],2457.0,-57.0,1816407986077.0
66,119.48820495605469,813.6807250976562,60:32:b1:3e:1a:b8,LIMS,[WPA2-PSK-CCMP][ESS][WPS],2457.0,-58.0,1816407986077.0
67,119.48820495605469,813.6807250976562,60:32:b1:3e:1a:b7,LIMS,[WPA2-PSK-CCMP][ESS][WPS],5745.0,-65.0,1816407986077.0
68,119.48820495605469,813.6807250976562,72:32:b1:3e:1a:b7,,[WPA2-PSK-CCMP][ESS],5745.0,-65.0,1816407986077.0
69,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b2,eduroam,[WPA2-EAP-CCMP][ESS],5825.0,-68.0,1816407986077.0
70,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b0,csu-guest,[ESS],5825.0,-68.0,1816407986077.0
71,119.48820495605469,813.6807250976562,38:17:c3:1f:00:b1,csu-eid,[WPA2-EAP-CCMP][ESS],5825.0,-68.0,1816407986077.0
72,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a1,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-68.0,1816407986077.0
73,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a2,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-68.0,1816407986077.0
74,119.48820495605469,813.6807250976562,38:17:c3:1f:00:a0,csu-guest,[ESS],2412.0,-68.0,1816407986077.0
75,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c3,engr_labs,[WPA2-PSK-CCMP][ESS],2412.0,-70.0,1816407986077.0
76,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c2,csu-guest,[ESS],2412.0,-72.0,1816407986077.0
77,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c1,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-72.0,1816407986077.0
78,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:c0,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-72.0,1816407986077.0
79,119.48820495605469,813.6807250976562,38:17:c3:1f:14:02,eduroam,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,1816407986077.0
80,119.48820495605469,813.6807250976562,38:17:c3:1f:14:00,csu-guest,[ESS],2462.0,-72.0,1816407986077.0
81,119.48820495605469,813.6807250976562,38:17:c3:1f:14:01,csu-eid,[WPA2-EAP-CCMP][ESS],2462.0,-72.0,1816407986077.0
82,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:41,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-74.0,1816407986077.0
83,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:42,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-74.0,1816407986077.0
84,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:43,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-76.0,1816407986077.0
85,119.48820495605469,813.6807250976562,b4:5d:50:e1:96:40,csu-guest,[ESS],2437.0,-76.0,1816407986077.0
86,119.48820495605469,813.6807250976562,44:48:c1:91:d0:14,engr_labs,[WPA2-PSK-CCMP][ESS],5785.0,-77.0,1816407986077.0
87,119.48820495605469,813.6807250976562,44:48:c1:91:d0:12,eduroam,[WPA2-EAP-CCMP][ESS],5785.0,-77.0,1816407986077.0
88,119.48820495605469,813.6807250976562,44:48:c1:91:d0:11,csu-guest,[ESS],5785.0,-77.0,1816407986077.0
89,119.48820495605469,813.6807250976562,44:48:c1:91:d0:10,csu-eid,[WPA2-EAP-CCMP][ESS],5785.0,-77.0,1816407986077.0
90,119.48820495605469,813.6807250976562,44:48:c1:91:d0:02,eduroam,[WPA2-EAP-CCMP][ESS],2437.0,-78.0,1816407986077.0
91,119.48820495605469,813.6807250976562,44:48:c1:91:d0:01,csu-guest,[ESS],2437.0,-79.0,1816407986077.0
92,119.48820495605469,813.6807250976562,44:48:c1:91:d0:00,csu-eid,[WPA2-EAP-CCMP][ESS],2437.0,-79.0,1816407986077.0
93,119.48820495605469,813.6807250976562,9c:d6:43:60:92:e0,Ember WiFi B689K4,[ESS],2437.0,-79.0,1816407986077.0
94,119.48820495605469,813.6807250976562,44:48:c1:91:d0:04,engr_labs,[WPA2-PSK-CCMP][ESS],2437.0,-80.0,1816407986077.0
95,119.48820495605469,813.6807250976562,38:17:c3:1f:09:83,engr_labs,[WPA2-PSK-CCMP][ESS],2462.0,-80.0,1816407986077.0
96,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d3,engr_labs,[WPA2-PSK-CCMP][ESS],5240.0,-81.0,1816407986077.0
97,119.48820495605469,813.6807250976562,20:a6:cd:42:0a:d0,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-81.0,1816407986077.0
