80:8d:b7:55:39:c0,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:19:d7:72,38:17:c3:19:d7:71,00:4e:35:df:06:50,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:52,80:8d:b7:55:25:f3,80:8d:b7:55:3a:51,60:32:b1:3e:1a:b7,20:a6:cd:50:24:b2,38:17:c3:19:55:52,20:a6:cd:50:24:b1,38:17:c3:19:55:51,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:61,00:4e:35:df:06:41,20:a6:cd:50:24:a2,ac:e2:d3:c4:08:e6,00:4e:35:df:06:40,80:8d:b7:55:25:e3,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,38:17:c3:1f:09:93,00:4e:35:de:e1:11,b4:5d:50:e1:92:30,38:17:c3:1f:09:91,38:17:c3:1f:09:92,68:ff:7b:e4:af:39,a8:bd:27:4c:bd:31,38:17:c3:19:71:91,a8:bd:27:4c:bd:32,38:17:c3:1f:09:83,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,38:17:c3:19:d7:70,00:4e:35:df:06:52,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,00:4e:35:df:06:42,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,38:17:c3:1f:09:90,38:17:c3:19:71:90,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:21,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,00:4e:35:df:06:51,38:17:c3:19:d7:62,72:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:23,00:4e:35:de:e1:10,72:32:b1:3e:1a:b8,38:17:c3:19:55:42,38:17:c3:19:55:41,20:a6:cd:42:0b:e3,38:17:c3:1f:01:80,20:a6:cd:50:24:b0,38:17:c3:19:55:40,68:ff:7b:e4:af:38,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:19:45:b0,38:17:c3:1e:ff:00,b4:5d:50:e1:96:50,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:41,38:17:c3:19:71:92,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,b4:5d:50:e1:92:20,b4:5d:50:e1:96:53,38:17:c3:1f:22:31,38:17:c3:1f:22:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:50:24:a0,38:17:c3:1f:08:50,20:a6:cd:42:0b:f0,38:17:c3:19:45:a2,38:17:c3:19:45:a1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:a0,00:4e:35:de:e1:01,00:4e:35:de:e1:02,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:22,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:00:b0,00:4e:35:de:e1:00,44:48:c1:91:95:b2,20:a6:cd:42:0b:e2,44:48:c1:91:95:b3,38:17:c3:1f:22:22,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:df:0e:12,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:21,00:4e:35:de:d7:50,00:4e:35:de:d7:51,00:4e:35:de:d7:43,38:17:c3:1f:22:21,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,00:4e:35:df:0e:10,a8:bd:27:4c:bd:20,38:17:c3:19:36:30,00:4e:35:df:0e:02,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:de:d7:40,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1f:22:20,00:4e:35:df:0e:01,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:df:27:11,00:4e:35:df:27:10,00:4e:35:de:d7:41,da:3b:bf:91:24:81,x,y,label
-61,-61,-100,-67,-70,-70,-70,-57,-57,-100,-100,-26,-61,-100,-100,-100,-69,-63,-83,-83,-68,-100,-100,-61,-61,-74,-74,-63,-63,-57,-74,-57,-86,-86,-68,-86,-68,-100,-100,-100,-69,-100,-85,-100,-73,-100,-72,-78,-78,-100,-73,-79,-100,-100,-100,-78,-83,-80,-100,-67,-70,-57,-100,-100,-100,-83,-68,-63,-81,-58,-100,-61,-69,-87,-100,-69,-73,-78,-100,-82,-78,-82,-80,-76,-69,-78,-100,-100,-100,-80,-73,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-63,-58,-83,-72,-60,-82,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-84,-100,-80,-81,-100,-77,-87,-100,-86,-100,-100,-100,-84,-100,-100,-100,-81,-100,-100,-81,-80,-100,-100,-83,-100,-100,-100,-85,-85,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-61,-60,-100,-65,-71,-71,-70,-57,-57,-100,-100,-26,-62,-100,-100,-68,-68,-63,-84,-83,-67,-100,-100,-62,-61,-73,-73,-62,-63,-57,-74,-57,-86,-86,-70,-86,-70,-100,-85,-100,-70,-100,-78,-100,-73,-100,-82,-80,-81,-100,-74,-82,-100,-100,-100,-78,-83,-79,-100,-67,-71,-56,-100,-73,-68,-84,-67,-62,-74,-58,-64,-61,-70,-86,-100,-70,-74,-81,-100,-82,-78,-83,-80,-76,-67,-78,-100,-86,-87,-79,-74,-100,-100,-100,-100,-100,-87,-100,-74,-100,-100,-85,-100,-100,-72,-72,-64,-64,-61,-83,-72,-61,-83,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-83,-100,-79,-79,-100,-75,-87,-100,-88,-100,-100,-100,-83,-100,-100,-100,-81,-100,-100,-78,-79,-100,-100,-83,-100,-100,-100,-82,-83,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-59,-59,-69,-69,-69,-69,-70,-58,-57,-100,-100,-24,-62,-100,-100,-68,-68,-68,-83,-84,-65,-100,-100,-58,-58,-74,-73,-64,-64,-58,-74,-59,-86,-100,-70,-100,-70,-100,-85,-100,-70,-100,-78,-69,-71,-100,-80,-80,-80,-100,-74,-80,-100,-100,-78,-100,-100,-79,-100,-70,-70,-55,-100,-73,-67,-84,-65,-64,-74,-59,-63,-59,-70,-88,-100,-68,-74,-80,-100,-100,-100,-81,-81,-76,-65,-78,-86,-86,-87,-80,-74,-100,-72,-72,-100,-100,-100,-72,-74,-100,-100,-85,-100,-100,-100,-100,-63,-63,-58,-100,-71,-61,-83,-100,-80,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-75,-100,-83,-100,-80,-81,-100,-75,-100,-100,-88,-100,-80,-80,-83,-100,-100,-100,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-84,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-59,-61,-69,-69,-70,-70,-70,-57,-57,-100,-100,-26,-64,-100,-100,-68,-68,-70,-83,-84,-64,-100,-100,-63,-58,-74,-74,-66,-66,-56,-74,-56,-100,-100,-66,-100,-66,-100,-85,-100,-70,-100,-79,-69,-72,-100,-78,-78,-78,-100,-75,-79,-100,-100,-78,-80,-82,-79,-100,-70,-70,-56,-89,-73,-68,-84,-64,-66,-72,-56,-62,-58,-66,-88,-100,-70,-75,-78,-100,-82,-80,-81,-81,-76,-64,-81,-84,-86,-87,-82,-75,-100,-72,-72,-100,-100,-100,-72,-74,-100,-100,-85,-100,-100,-74,-74,-62,-62,-58,-82,-73,-58,-83,-100,-82,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-78,-100,-82,-100,-80,-80,-100,-75,-100,-100,-88,-100,-80,-80,-82,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-84,-81,-83,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-62,-62,-69,-69,-68,-68,-69,-57,-57,-100,-100,-25,-63,-100,-100,-66,-67,-74,-83,-82,-70,-100,-100,-62,-63,-74,-74,-63,-63,-60,-74,-60,-100,-100,-67,-100,-67,-100,-87,-100,-70,-100,-79,-69,-72,-100,-87,-76,-77,-100,-72,-77,-100,-100,-78,-81,-82,-80,-100,-69,-68,-57,-89,-100,-68,-82,-70,-63,-73,-60,-64,-58,-68,-85,-100,-69,-72,-76,-100,-82,-80,-81,-83,-75,-70,-82,-84,-88,-100,-79,-72,-100,-74,-72,-100,-100,-100,-72,-79,-100,-100,-100,-100,-100,-74,-74,-62,-64,-58,-82,-74,-58,-100,-100,-83,-84,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-76,-77,-100,-81,-100,-83,-82,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-100,-100,-100,-84,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-62,-57,-69,-69,-70,-69,-70,-59,-59,-100,-100,-27,-63,-100,-100,-72,-72,-68,-81,-82,-67,-100,-100,-62,-63,-70,-70,-69,-69,-56,-70,-55,-100,-100,-66,-100,-66,-100,-87,-100,-68,-100,-81,-64,-66,-100,-81,-76,-77,-100,-69,-77,-100,-100,-78,-82,-82,-83,-100,-70,-70,-59,-89,-100,-72,-82,-68,-69,-70,-55,-66,-64,-66,-85,-100,-68,-69,-76,-100,-81,-83,-100,-81,-75,-68,-82,-86,-88,-100,-79,-69,-100,-74,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-71,-74,-66,-64,-64,-82,-74,-64,-100,-100,-81,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-71,-100,-81,-100,-83,-83,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-83,-82,-81,-100,-100,-100,-100,-79,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-57,-100,-69,-70,-69,-70,-59,-59,-100,-100,-26,-63,-100,-100,-72,-72,-70,-80,-81,-69,-100,-100,-57,-100,-70,-70,-67,-67,-55,-70,-55,-85,-100,-65,-100,-65,-100,-100,-100,-69,-100,-82,-64,-77,-100,-83,-86,-86,-100,-71,-86,-100,-100,-78,-82,-81,-83,-100,-70,-70,-59,-100,-100,-72,-82,-68,-67,-70,-55,-66,-64,-65,-87,-100,-69,-71,-85,-100,-81,-83,-80,-79,-77,-68,-100,-86,-88,-100,-81,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-66,-100,-63,-81,-100,-63,-80,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-80,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-81,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-57,-65,-64,-71,-70,-71,-58,-58,-100,-100,-27,-69,-100,-100,-72,-72,-70,-80,-81,-68,-100,-100,-58,-58,-70,-70,-68,-68,-56,-70,-56,-85,-100,-65,-100,-65,-100,-100,-100,-69,-100,-82,-64,-77,-100,-83,-83,-84,-100,-70,-84,-100,-100,-78,-80,-81,-80,-100,-66,-71,-58,-100,-100,-72,-82,-68,-69,-70,-56,-66,-64,-64,-86,-100,-69,-70,-83,-100,-82,-83,-80,-79,-79,-68,-100,-86,-88,-100,-83,-70,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-71,-100,-66,-100,-64,-83,-100,-63,-80,-100,-79,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-73,-100,-80,-100,-82,-81,-100,-73,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-84,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-59,-65,-66,-71,-71,-71,-59,-59,-88,-88,-26,-67,-74,-100,-100,-100,-70,-81,-81,-66,-100,-100,-63,-58,-70,-70,-66,-66,-57,-70,-57,-85,-100,-65,-100,-65,-100,-100,-100,-68,-100,-82,-100,-82,-100,-79,-84,-83,-100,-70,-84,-100,-100,-77,-82,-81,-82,-100,-66,-72,-58,-87,-100,-100,-80,-65,-66,-70,-57,-100,-65,-65,-86,-100,-68,-70,-84,-100,-82,-82,-80,-79,-74,-66,-100,-86,-88,-100,-80,-70,-81,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-82,-100,-65,-80,-100,-81,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-72,-100,-79,-100,-78,-78,-100,-72,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-84,-85,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-58,-65,-65,-70,-70,-70,-59,-59,-89,-89,-26,-64,-72,-72,-100,-100,-100,-81,-81,-66,-100,-100,-63,-58,-69,-70,-66,-66,-56,-70,-56,-100,-100,-66,-100,-65,-87,-100,-80,-69,-100,-82,-69,-82,-100,-83,-84,-84,-100,-70,-84,-100,-100,-78,-83,-81,-84,-100,-65,-70,-58,-87,-72,-100,-81,-66,-66,-70,-56,-100,-63,-65,-86,-79,-69,-69,-83,-100,-82,-83,-80,-81,-74,-66,-100,-86,-100,-100,-81,-69,-81,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-63,-81,-100,-63,-100,-100,-80,-79,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-71,-71,-100,-80,-100,-81,-81,-100,-71,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-78,-81,-100,-100,-100,-100,-100,-78,-100,-100,-100,-87,-100,-87,-85,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-57,-100,-66,-69,-69,-70,-60,-60,-89,-89,-28,-64,-72,-72,-100,-100,-69,-80,-81,-68,-100,-100,-63,-100,-69,-69,-67,-67,-56,-70,-56,-85,-100,-66,-100,-66,-86,-100,-80,-70,-100,-80,-69,-71,-100,-84,-83,-84,-100,-69,-84,-100,-100,-49,-82,-82,-83,-100,-65,-69,-60,-87,-72,-100,-80,-68,-67,-70,-56,-100,-63,-66,-85,-79,-70,-68,-83,-100,-82,-83,-80,-79,-74,-68,-100,-86,-100,-100,-81,-69,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-69,-67,-63,-81,-72,-64,-100,-100,-79,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-72,-72,-100,-80,-100,-80,-81,-100,-72,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-82,-83,-100,-78,-81,-100,-100,-100,-100,-100,-78,-100,-100,-82,-87,-100,-87,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-56,-100,-66,-72,-72,-70,-65,-65,-89,-89,-21,-69,-72,-72,-100,-100,-69,-83,-83,-70,-100,-100,-100,-100,-73,-72,-64,-64,-57,-73,-57,-88,-100,-68,-100,-68,-86,-100,-79,-70,-100,-81,-70,-72,-100,-84,-81,-81,-100,-79,-82,-100,-100,-49,-82,-82,-83,-100,-65,-72,-61,-87,-72,-100,-82,-70,-64,-72,-57,-65,-63,-68,-87,-79,-69,-79,-81,-100,-82,-83,-84,-83,-80,-70,-100,-86,-100,-100,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-69,-67,-63,-81,-71,-64,-83,-100,-83,-82,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-72,-100,-80,-100,-79,-80,-100,-72,-100,-100,-100,-100,-80,-80,-87,-100,-100,-83,-82,-83,-100,-80,-79,-100,-100,-100,-100,-100,-78,-100,-100,-82,-87,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-58,-62,-100,-69,-70,-71,-71,-62,-62,-100,-100,-22,-69,-100,-100,-100,-100,-71,-82,-81,-67,-100,-100,-58,-58,-72,-72,-62,-62,-58,-72,-58,-86,-100,-68,-100,-69,-100,-87,-79,-68,-100,-79,-70,-73,-100,-100,-81,-81,-100,-79,-81,-100,-100,-100,-100,-100,-82,-100,-100,-70,-62,-100,-100,-71,-83,-68,-62,-72,-59,-65,-100,-69,-87,-81,-69,-79,-81,-100,-100,-100,-85,-82,-78,-68,-81,-100,-100,-100,-82,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-65,-100,-100,-71,-100,-83,-100,-83,-82,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-80,-80,-100,-70,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-61,-60,-69,-69,-70,-71,-71,-63,-62,-88,-100,-21,-80,-73,-74,-100,-100,-71,-84,-84,-69,-100,-100,-58,-60,-72,-73,-68,-68,-56,-73,-56,-86,-86,-68,-86,-69,-100,-87,-79,-70,-100,-79,-70,-71,-100,-100,-80,-80,-100,-79,-80,-100,-100,-100,-81,-82,-82,-100,-100,-70,-63,-88,-100,-71,-84,-69,-68,-73,-56,-65,-62,-68,-87,-81,-70,-79,-80,-100,-81,-81,-85,-81,-75,-69,-81,-86,-100,-100,-86,-78,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-65,-62,-81,-71,-62,-83,-100,-81,-81,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-78,-79,-100,-70,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-59,-61,-69,-69,-70,-70,-71,-64,-64,-88,-100,-24,-71,-73,-73,-73,-73,-73,-81,-81,-67,-100,-100,-59,-59,-73,-73,-65,-64,-57,-73,-57,-86,-84,-67,-86,-67,-100,-87,-80,-69,-100,-79,-100,-76,-100,-88,-80,-79,-100,-78,-80,-100,-100,-100,-81,-81,-80,-100,-69,-70,-63,-88,-74,-72,-82,-67,-65,-73,-57,-100,-62,-68,-88,-81,-69,-78,-80,-100,-82,-81,-85,-84,-79,-67,-82,-86,-100,-100,-86,-78,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-71,-100,-65,-64,-62,-82,-71,-62,-100,-100,-81,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-81,-80,-100,-77,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-61,-62,-69,-70,-70,-70,-71,-61,-61,-88,-100,-23,-70,-73,-73,-74,-73,-73,-83,-83,-69,-100,-100,-61,-61,-73,-73,-65,-65,-59,-73,-59,-100,-84,-68,-86,-67,-100,-100,-80,-69,-100,-82,-69,-76,-100,-88,-83,-83,-100,-79,-82,-100,-100,-77,-81,-81,-81,-100,-70,-70,-61,-88,-74,-72,-83,-69,-65,-73,-59,-67,-62,-69,-88,-81,-69,-79,-82,-100,-82,-81,-100,-84,-76,-69,-82,-86,-100,-86,-82,-75,-80,-100,-100,-100,-100,-85,-100,-77,-100,-100,-87,-100,-100,-71,-100,-65,-65,-62,-82,-71,-63,-100,-100,-81,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-84,-85,-100,-77,-100,-100,-100,-100,-80,-80,-87,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-61,-62,-69,-70,-70,-70,-71,-61,-61,-88,-100,-23,-70,-73,-73,-74,-73,-73,-83,-83,-69,-100,-100,-61,-61,-73,-73,-65,-65,-59,-73,-59,-100,-84,-68,-86,-67,-100,-100,-80,-69,-100,-82,-69,-76,-100,-88,-83,-83,-100,-79,-82,-100,-100,-77,-81,-81,-81,-100,-70,-70,-61,-88,-74,-72,-83,-69,-65,-73,-59,-67,-62,-69,-88,-81,-69,-79,-82,-100,-82,-81,-100,-84,-76,-69,-82,-86,-100,-86,-82,-75,-80,-100,-100,-100,-100,-85,-100,-77,-100,-100,-87,-100,-100,-71,-100,-65,-65,-62,-82,-71,-63,-100,-100,-81,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-84,-85,-100,-77,-100,-100,-100,-100,-80,-80,-87,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
