b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:0f:92,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:90,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-72,-62,-73,-74,-73,-61,-66,-61,-66,-78,-61,-66,-70,-70,-74,-70,-62,-62,-74,-79,-79,-80,-87,-70,-77,-77,-86,-100,-100,-100,-100,-77,-92,-90,-94,-92,-100,-100,-85,-100,-62,-94,-85,-89,-87,-79,-62,-88,-62,-100,-100,-75,-75,-75,-63,-63,-100,-76,-86,-75,-83,-64,-78,-100,-100,-82,-79,-67,-68,-93,-91,-80,-80,-76,-80,-67,-92,-100,-89,-80,-100,-100,-100,-100,-100,-76,-97,-100,-100,-100,-78,-78,-84,-79,-100,-90,-100,-100,-100,-79,-79,-100,-79,-91,-91,-89,-100,-100,-100,-100,-100,-100,-86,-90,-86,-80,-94,-80,-95,-94,-97,-94,-100,-94,-81,-88,-100,-100,-100,-100,-100,-81,-100,-85,-89,-85,-88,-81,-81,-97,-100,-96,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-72,-62,-73,-74,-73,-61,-66,-61,-66,-78,-61,-66,-70,-70,-74,-70,-62,-62,-74,-79,-79,-80,-87,-70,-77,-77,-86,-100,-100,-100,-100,-77,-92,-90,-94,-92,-100,-100,-85,-100,-62,-94,-85,-89,-87,-79,-62,-88,-62,-100,-100,-75,-75,-75,-63,-63,-100,-76,-86,-75,-83,-64,-78,-100,-100,-82,-79,-67,-68,-93,-91,-80,-80,-76,-80,-67,-92,-100,-89,-80,-100,-100,-100,-100,-100,-76,-97,-100,-100,-100,-78,-78,-84,-79,-100,-90,-100,-100,-100,-79,-79,-100,-79,-91,-91,-89,-100,-100,-100,-100,-100,-100,-86,-90,-86,-80,-94,-80,-95,-94,-97,-94,-100,-94,-81,-88,-100,-100,-100,-100,-100,-81,-100,-85,-89,-85,-88,-81,-81,-97,-100,-96,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-67,-61,-71,-71,-71,-67,-67,-67,-67,-76,-67,-67,-70,-70,-70,-70,-68,-68,-73,-78,-78,-83,-85,-70,-84,-83,-93,-100,-100,-100,-100,-85,-93,-94,-98,-90,-100,-100,-85,-100,-61,-93,-92,-97,-97,-84,-67,-92,-61,-100,-100,-72,-72,-72,-75,-73,-100,-78,-88,-72,-78,-77,-79,-100,-100,-80,-78,-66,-69,-93,-87,-77,-77,-74,-80,-67,-91,-100,-88,-82,-100,-100,-100,-100,-100,-73,-92,-100,-100,-100,-79,-78,-88,-85,-97,-86,-100,-100,-100,-87,-88,-100,-85,-92,-90,-87,-100,-100,-100,-100,-100,-100,-94,-96,-95,-87,-93,-87,-91,-93,-99,-97,-100,-97,-87,-93,-97,-93,-93,-93,-98,-86,-96,-88,-85,-84,-95,-89,-88,-93,-96,-94,-92,-95,-100,-99,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-72,-62,-73,-74,-73,-61,-66,-61,-66,-78,-61,-66,-70,-70,-74,-70,-62,-62,-74,-79,-79,-80,-87,-70,-77,-77,-86,-100,-100,-100,-100,-77,-92,-90,-94,-92,-100,-100,-85,-100,-62,-94,-85,-89,-87,-79,-62,-88,-62,-100,-100,-75,-75,-75,-63,-63,-100,-76,-86,-75,-83,-64,-78,-100,-100,-82,-79,-67,-68,-93,-91,-80,-80,-76,-80,-67,-92,-100,-89,-80,-100,-100,-100,-100,-100,-76,-97,-100,-100,-100,-78,-78,-84,-79,-100,-90,-100,-100,-100,-79,-79,-100,-79,-91,-91,-89,-100,-100,-100,-100,-100,-100,-86,-90,-86,-80,-94,-80,-95,-94,-97,-94,-100,-94,-81,-88,-100,-100,-100,-100,-100,-81,-100,-85,-89,-85,-88,-81,-81,-97,-100,-96,-91,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-66,-61,-71,-70,-70,-69,-67,-68,-67,-75,-69,-67,-68,-68,-69,-68,-67,-71,-72,-76,-76,-83,-85,-68,-88,-87,-98,-100,-100,-100,-100,-88,-95,-97,-99,-91,-100,-100,-84,-100,-61,-95,-98,-100,-100,-86,-66,-94,-61,-100,-100,-71,-71,-71,-82,-78,-100,-82,-91,-71,-75,-85,-80,-100,-100,-78,-77,-68,-73,-95,-88,-76,-76,-73,-79,-68,-93,-100,-89,-84,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-80,-79,-88,-87,-96,-86,-100,-100,-100,-89,-90,-100,-87,-93,-89,-87,-100,-100,-100,-100,-100,-100,-98,-99,-98,-88,-93,-88,-91,-94,-100,-98,-100,-98,-90,-96,-97,-90,-90,-90,-96,-89,-95,-87,-81,-81,-98,-94,-92,-92,-95,-94,-92,-93,-100,-100,-95,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-66,-61,-71,-70,-70,-69,-67,-69,-67,-75,-69,-67,-69,-69,-69,-69,-68,-70,-73,-77,-77,-83,-85,-69,-87,-85,-96,-100,-100,-100,-100,-87,-94,-96,-99,-90,-100,-100,-85,-100,-61,-93,-95,-100,-100,-85,-67,-93,-61,-100,-100,-71,-71,-71,-80,-77,-100,-79,-89,-71,-76,-82,-79,-100,-100,-79,-77,-67,-71,-94,-86,-76,-76,-73,-80,-67,-92,-100,-89,-83,-100,-100,-100,-100,-100,-73,-91,-100,-100,-100,-79,-78,-88,-87,-96,-85,-100,-100,-100,-89,-90,-100,-87,-92,-89,-86,-100,-100,-100,-100,-100,-100,-97,-98,-97,-89,-93,-88,-90,-93,-100,-98,-100,-98,-89,-95,-97,-91,-91,-91,-97,-88,-95,-88,-83,-83,-97,-92,-90,-92,-95,-94,-92,-94,-100,-99,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-66,-61,-71,-70,-70,-69,-67,-69,-67,-75,-69,-67,-69,-69,-69,-69,-68,-70,-73,-77,-77,-83,-85,-69,-87,-85,-96,-100,-100,-100,-100,-87,-94,-96,-99,-90,-100,-100,-85,-100,-61,-93,-95,-100,-100,-85,-67,-93,-61,-100,-100,-71,-71,-71,-80,-77,-100,-79,-89,-71,-76,-82,-79,-100,-100,-79,-77,-67,-71,-94,-86,-76,-76,-73,-80,-67,-92,-100,-89,-83,-100,-100,-100,-100,-100,-73,-91,-100,-100,-100,-79,-78,-88,-87,-96,-85,-100,-100,-100,-89,-90,-100,-87,-92,-89,-86,-100,-100,-100,-100,-100,-100,-97,-98,-97,-89,-93,-88,-90,-93,-100,-98,-100,-98,-89,-95,-97,-91,-91,-91,-97,-88,-95,-88,-83,-83,-97,-92,-90,-92,-95,-94,-92,-94,-100,-99,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-66,-60,-71,-71,-71,-69,-67,-68,-67,-75,-69,-67,-70,-70,-69,-70,-71,-70,-74,-79,-79,-83,-84,-70,-87,-84,-94,-100,-100,-100,-100,-87,-93,-95,-98,-89,-100,-100,-86,-100,-60,-92,-94,-100,-100,-84,-69,-92,-60,-100,-100,-72,-72,-72,-77,-75,-100,-77,-87,-72,-78,-78,-79,-100,-100,-80,-78,-66,-68,-93,-85,-76,-76,-73,-82,-66,-91,-100,-88,-82,-100,-100,-100,-100,-100,-73,-92,-100,-100,-100,-79,-78,-89,-87,-97,-85,-100,-100,-100,-88,-90,-100,-87,-92,-90,-86,-100,-100,-100,-100,-100,-100,-96,-97,-96,-90,-93,-89,-90,-93,-100,-97,-100,-97,-88,-94,-97,-92,-92,-92,-98,-87,-96,-89,-86,-86,-97,-90,-89,-92,-95,-94,-92,-96,-100,-99,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-65,-61,-72,-71,-71,-69,-67,-69,-67,-76,-69,-67,-68,-68,-69,-68,-65,-70,-70,-75,-75,-84,-85,-68,-87,-87,-96,-100,-100,-100,-100,-87,-93,-97,-100,-89,-100,-100,-85,-100,-61,-95,-97,-100,-100,-86,-65,-95,-61,-100,-100,-72,-72,-72,-82,-79,-100,-81,-92,-72,-74,-85,-80,-100,-100,-77,-77,-69,-73,-95,-88,-77,-77,-73,-77,-69,-92,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-80,-79,-87,-87,-96,-84,-100,-100,-100,-90,-90,-100,-88,-93,-87,-86,-100,-100,-100,-100,-100,-100,-98,-98,-98,-87,-92,-87,-89,-92,-100,-100,-100,-100,-90,-97,-97,-89,-90,-90,-96,-89,-96,-87,-79,-79,-96,-94,-92,-93,-95,-95,-93,-92,-100,-99,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-66,-61,-71,-70,-70,-69,-67,-69,-67,-75,-69,-67,-69,-69,-69,-69,-68,-70,-73,-77,-77,-83,-85,-69,-87,-85,-96,-100,-100,-100,-100,-87,-94,-96,-99,-90,-100,-100,-85,-100,-61,-93,-95,-100,-100,-85,-67,-93,-61,-100,-100,-71,-71,-71,-80,-77,-100,-79,-89,-71,-76,-82,-79,-100,-100,-79,-77,-67,-71,-94,-86,-76,-76,-73,-80,-67,-92,-100,-89,-83,-100,-100,-100,-100,-100,-73,-91,-100,-100,-100,-79,-78,-88,-87,-96,-85,-100,-100,-100,-89,-90,-100,-87,-92,-89,-86,-100,-100,-100,-100,-100,-100,-97,-98,-97,-89,-93,-88,-90,-93,-100,-98,-100,-98,-89,-95,-97,-91,-91,-91,-97,-88,-95,-88,-83,-83,-97,-92,-90,-92,-95,-94,-92,-94,-100,-99,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-65,-60,-71,-71,-71,-69,-67,-69,-67,-76,-70,-67,-69,-69,-69,-69,-66,-68,-72,-75,-75,-84,-85,-69,-85,-85,-96,-100,-100,-100,-100,-85,-93,-96,-99,-89,-100,-100,-85,-100,-60,-93,-94,-100,-100,-85,-66,-94,-60,-100,-100,-71,-71,-71,-80,-77,-100,-79,-89,-71,-75,-82,-79,-100,-100,-78,-77,-67,-71,-94,-85,-77,-77,-73,-78,-67,-91,-100,-89,-84,-100,-100,-100,-100,-100,-73,-91,-100,-100,-100,-79,-78,-87,-87,-96,-83,-100,-100,-100,-90,-90,-100,-87,-92,-88,-86,-100,-100,-100,-100,-100,-100,-97,-97,-97,-88,-92,-87,-90,-92,-100,-99,-100,-99,-89,-96,-97,-90,-91,-91,-97,-88,-95,-87,-81,-81,-96,-92,-90,-93,-95,-94,-93,-93,-100,-98,-94,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-66,-62,-71,-70,-70,-69,-67,-69,-67,-76,-69,-67,-68,-68,-70,-68,-65,-72,-71,-74,-74,-83,-86,-68,-88,-89,-100,-100,-100,-100,-100,-88,-96,-98,-100,-92,-100,-100,-84,-100,-62,-97,-100,-100,-100,-87,-65,-96,-62,-100,-100,-71,-71,-71,-85,-80,-100,-84,-93,-71,-74,-89,-81,-100,-100,-77,-77,-70,-76,-97,-89,-76,-76,-73,-77,-70,-94,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-87,-88,-96,-86,-100,-100,-100,-90,-90,-100,-88,-93,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-94,-87,-91,-94,-100,-100,-100,-100,-91,-97,-97,-89,-89,-89,-95,-90,-95,-87,-79,-79,-98,-96,-94,-93,-95,-95,-93,-92,-100,-100,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-66,-62,-71,-70,-70,-69,-67,-69,-67,-76,-69,-67,-68,-68,-70,-68,-65,-72,-71,-74,-74,-83,-86,-68,-88,-89,-100,-100,-100,-100,-100,-88,-96,-98,-100,-92,-100,-100,-84,-100,-62,-97,-100,-100,-100,-87,-65,-96,-62,-100,-100,-71,-71,-71,-85,-80,-100,-84,-93,-71,-74,-89,-81,-100,-100,-77,-77,-70,-76,-97,-89,-76,-76,-73,-77,-70,-94,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-87,-88,-96,-86,-100,-100,-100,-90,-90,-100,-88,-93,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-94,-87,-91,-94,-100,-100,-100,-100,-91,-97,-97,-89,-89,-89,-95,-90,-95,-87,-79,-79,-98,-96,-94,-93,-95,-95,-93,-92,-100,-100,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-65,-60,-71,-71,-71,-69,-67,-69,-67,-75,-69,-67,-70,-70,-69,-70,-70,-70,-74,-78,-78,-83,-84,-70,-86,-84,-94,-100,-100,-100,-100,-86,-92,-95,-98,-88,-100,-100,-86,-100,-60,-91,-93,-100,-100,-84,-67,-92,-60,-100,-100,-72,-72,-72,-77,-75,-100,-77,-87,-72,-77,-79,-79,-100,-100,-79,-78,-66,-68,-93,-85,-77,-77,-73,-81,-66,-91,-100,-89,-83,-100,-100,-100,-100,-100,-73,-92,-100,-100,-100,-79,-78,-89,-87,-97,-84,-100,-100,-100,-88,-90,-100,-87,-93,-89,-86,-100,-100,-100,-100,-100,-100,-96,-96,-96,-89,-92,-89,-90,-93,-100,-97,-100,-97,-88,-95,-97,-91,-92,-92,-98,-87,-96,-88,-85,-85,-97,-90,-89,-92,-95,-94,-92,-95,-100,-99,-96,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-65,-62,-70,-69,-69,-70,-67,-70,-67,-76,-70,-67,-69,-70,-70,-69,-67,-73,-72,-77,-76,-82,-85,-69,-88,-89,-98,-100,-100,-100,-100,-88,-94,-98,-100,-90,-100,-100,-84,-100,-62,-96,-100,-100,-100,-86,-68,-96,-62,-100,-100,-70,-70,-70,-83,-79,-100,-83,-93,-70,-77,-87,-81,-100,-100,-77,-77,-69,-74,-96,-89,-75,-75,-73,-77,-69,-95,-100,-90,-84,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-86,-88,-96,-86,-100,-100,-100,-91,-91,-100,-88,-93,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-85,-89,-92,-100,-98,-100,-99,-91,-97,-96,-90,-89,-90,-94,-90,-94,-86,-79,-79,-95,-96,-95,-92,-94,-94,-93,-93,-100,-98,-95,-97,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-65,-62,-70,-69,-69,-70,-67,-70,-67,-76,-70,-67,-69,-70,-70,-69,-67,-73,-72,-77,-76,-82,-85,-69,-88,-89,-98,-100,-100,-100,-100,-88,-94,-98,-100,-90,-100,-100,-84,-100,-62,-96,-100,-100,-100,-86,-68,-96,-62,-100,-100,-70,-70,-70,-83,-79,-100,-83,-93,-70,-77,-87,-81,-100,-100,-77,-77,-69,-74,-96,-89,-75,-75,-73,-77,-69,-95,-100,-90,-84,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-86,-88,-96,-86,-100,-100,-100,-91,-91,-100,-88,-93,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-85,-89,-92,-100,-98,-100,-99,-91,-97,-96,-90,-89,-90,-94,-90,-94,-86,-79,-79,-95,-96,-95,-92,-94,-94,-93,-93,-100,-98,-95,-97,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-66,-62,-71,-70,-70,-69,-67,-69,-67,-76,-69,-67,-68,-68,-70,-68,-65,-72,-71,-74,-74,-83,-86,-68,-88,-89,-100,-100,-100,-100,-100,-88,-96,-98,-100,-92,-100,-100,-84,-100,-62,-97,-100,-100,-100,-87,-65,-96,-62,-100,-100,-71,-71,-71,-85,-80,-100,-84,-93,-71,-74,-89,-81,-100,-100,-77,-77,-70,-76,-97,-89,-76,-76,-73,-77,-70,-94,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-87,-88,-96,-86,-100,-100,-100,-90,-90,-100,-88,-93,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-94,-87,-91,-94,-100,-100,-100,-100,-91,-97,-97,-89,-89,-89,-95,-90,-95,-87,-79,-79,-98,-96,-94,-93,-95,-95,-93,-92,-100,-100,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-66,-62,-71,-70,-70,-69,-67,-69,-67,-76,-69,-67,-68,-68,-70,-68,-65,-72,-71,-74,-74,-83,-86,-68,-88,-89,-100,-100,-100,-100,-100,-88,-96,-98,-100,-92,-100,-100,-84,-100,-62,-97,-100,-100,-100,-87,-65,-96,-62,-100,-100,-71,-71,-71,-85,-80,-100,-84,-93,-71,-74,-89,-81,-100,-100,-77,-77,-70,-76,-97,-89,-76,-76,-73,-77,-70,-94,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-87,-88,-96,-86,-100,-100,-100,-90,-90,-100,-88,-93,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-94,-87,-91,-94,-100,-100,-100,-100,-91,-97,-97,-89,-89,-89,-95,-90,-95,-87,-79,-79,-98,-96,-94,-93,-95,-95,-93,-92,-100,-100,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-66,-62,-71,-70,-70,-69,-67,-69,-67,-76,-69,-67,-68,-68,-70,-68,-65,-72,-71,-74,-74,-83,-86,-68,-88,-89,-100,-100,-100,-100,-100,-88,-96,-98,-100,-92,-100,-100,-84,-100,-62,-97,-100,-100,-100,-87,-65,-96,-62,-100,-100,-71,-71,-71,-85,-80,-100,-84,-93,-71,-74,-89,-81,-100,-100,-77,-77,-70,-76,-97,-89,-76,-76,-73,-77,-70,-94,-100,-90,-85,-100,-100,-100,-100,-100,-73,-90,-100,-100,-100,-81,-80,-87,-88,-96,-86,-100,-100,-100,-90,-90,-100,-88,-93,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-94,-87,-91,-94,-100,-100,-100,-100,-91,-97,-97,-89,-89,-89,-95,-90,-95,-87,-79,-79,-98,-96,-94,-93,-95,-95,-93,-92,-100,-100,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
