38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:1f:01:81,38:17:c3:1f:01:91,44:48:c1:a5:82:31,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:23,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:1f:01:90,44:48:c1:a5:82:30,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,38:17:c3:19:d7:60,38:17:c3:19:45:b0,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,b4:5d:50:e1:92:33,80:8d:b7:55:25:e0,00:4e:35:df:06:42,20:a6:cd:50:24:b0,38:17:c3:1f:01:82,44:48:c1:a5:82:22,44:48:c1:a5:82:21,80:8d:b7:55:3a:41,00:4e:35:df:06:41,00:4e:35:df:06:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,00:4e:35:df:06:51,44:48:c1:a5:82:20,80:8d:b7:55:3a:40,80:8d:b7:55:3a:50,20:a6:cd:50:24:a0,00:4e:35:df:06:52,80:8d:b7:55:35:03,38:17:c3:19:45:b2,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:72,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:71,38:17:c3:19:45:a0,38:17:c3:19:55:50,00:4e:35:df:06:50,b4:5d:50:e1:92:31,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:96:43,38:17:c3:1e:ff:10,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,b4:5d:50:e1:92:22,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:20,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:1f:08:40,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:32,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,38:17:c3:1f:22:30,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:19:71:81,00:4e:35:de:d7:51,00:4e:35:de:d7:50,9c:d6:43:60:92:e0,38:17:c3:19:71:80,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,a8:bd:27:4c:bd:22,38:17:c3:1f:08:50,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:1f:08:52,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:de:d7:42,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:1e:fc:b1,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:43,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,label
-71,-100,-35,-63,-100,-100,-63,-81,-78,-80,-62,-62,-62,-62,-100,-88,-71,-87,-70,-71,-64,-71,-82,-81,-81,-72,-72,-75,-77,-100,-81,-100,-100,-83,-72,-100,-81,-62,-62,-100,-88,-70,-100,-82,-77,-100,-100,-75,-100,-100,-89,-74,-71,-88,-100,-66,-66,-100,-71,-100,-68,-68,-100,-78,-66,-64,-68,-100,-79,-71,-100,-100,-100,-100,-73,-73,-100,-100,-74,-78,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-83,-88,-100,-100,-80,-80,-100,-100,-100,-74,-80,-81,-74,-74,-100,-100,-100,-100,-88,-100,-87,-88,-88,-86,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-70,-33,-68,-100,-100,-63,-82,-82,-82,-60,-60,-65,-65,-100,-87,-66,-87,-70,-72,-64,-66,-81,-81,-82,-72,-74,-72,-80,-81,-81,-100,-100,-100,-70,-100,-83,-60,-65,-100,-87,-66,-72,-82,-80,-100,-100,-79,-100,-100,-86,-73,-72,-88,-100,-64,-63,-64,-72,-72,-68,-67,-100,-80,-65,-64,-68,-100,-79,-62,-100,-100,-100,-100,-75,-73,-100,-100,-74,-79,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-80,-100,-88,-100,-100,-81,-81,-100,-100,-100,-74,-100,-81,-74,-74,-100,-100,-100,-82,-88,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-100,-71,-33,-64,-74,-100,-59,-77,-77,-77,-65,-64,-63,-63,-100,-100,-69,-100,-71,-71,-56,-69,-100,-100,-100,-73,-71,-69,-79,-100,-79,-100,-100,-100,-100,-100,-77,-65,-63,-100,-100,-69,-71,-100,-79,-100,-100,-82,-100,-100,-100,-100,-67,-86,-100,-66,-66,-56,-70,-70,-67,-67,-100,-77,-66,-56,-67,-86,-77,-70,-100,-100,-100,-100,-74,-74,-100,-100,-74,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-100,-71,-34,-64,-74,-74,-59,-78,-77,-78,-65,-65,-64,-62,-100,-100,-69,-100,-72,-72,-59,-69,-82,-81,-82,-71,-71,-69,-78,-100,-79,-87,-87,-100,-100,-74,-77,-65,-64,-100,-90,-69,-72,-81,-79,-100,-100,-82,-100,-100,-88,-71,-70,-87,-100,-66,-66,-60,-70,-70,-67,-67,-100,-80,-66,-59,-67,-86,-80,-73,-100,-100,-100,-100,-73,-73,-100,-100,-73,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-80,-86,-100,-87,-100,-100,-86,-86,-100,-100,-100,-80,-100,-100,-100,-75,-100,-100,-100,-100,-87,-85,-87,-100,-89,-90,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-71,-39,-65,-100,-73,-65,-76,-76,-76,-63,-63,-63,-63,-100,-100,-69,-100,-72,-72,-61,-69,-82,-82,-82,-71,-72,-70,-79,-100,-79,-100,-100,-100,-71,-100,-76,-63,-63,-100,-100,-69,-72,-82,-100,-100,-100,-82,-100,-100,-100,-71,-70,-100,-100,-67,-66,-61,-70,-70,-67,-67,-100,-78,-67,-61,-68,-100,-78,-70,-100,-100,-100,-100,-73,-72,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-83,-100,-87,-100,-100,-100,-82,-100,-100,-100,-78,-100,-100,-79,-79,-100,-100,-100,-100,-87,-100,-100,-89,-100,-90,-84,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-71,-35,-63,-100,-73,-59,-77,-77,-77,-64,-63,-63,-63,-100,-100,-69,-100,-71,-71,-56,-69,-83,-83,-83,-71,-71,-70,-79,-83,-79,-100,-100,-100,-71,-100,-77,-64,-63,-100,-100,-70,-71,-82,-79,-100,-100,-83,-100,-100,-100,-71,-71,-100,-100,-65,-65,-57,-71,-72,-68,-68,-100,-79,-65,-56,-68,-100,-79,-66,-100,-100,-100,-100,-75,-75,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-88,-100,-87,-100,-100,-100,-82,-100,-100,-100,-78,-100,-100,-79,-80,-100,-100,-100,-100,-86,-100,-87,-89,-89,-90,-83,-90,-100,-100,-84,-100,-100,-100,-100,-89,-100,-90,-82,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-71,-33,-64,-74,-73,-59,-76,-76,-76,-65,-65,-63,-63,-100,-100,-70,-100,-71,-71,-56,-70,-82,-82,-82,-71,-71,-70,-79,-83,-100,-100,-100,-100,-71,-74,-76,-65,-63,-100,-87,-70,-71,-82,-79,-100,-100,-82,-100,-100,-100,-72,-70,-88,-100,-66,-67,-57,-70,-70,-65,-65,-100,-80,-67,-58,-65,-100,-80,-72,-100,-100,-100,-100,-73,-73,-100,-100,-73,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-72,-100,-87,-100,-87,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-88,-100,-87,-91,-88,-88,-84,-88,-88,-100,-100,-100,-100,-100,-82,-87,-100,-100,-84,-87,-87,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-72,-72,-34,-66,-73,-72,-60,-78,-78,-78,-64,-64,-63,-63,-100,-100,-69,-100,-100,-72,-56,-69,-81,-81,-81,-71,-71,-70,-100,-82,-78,-100,-100,-83,-72,-73,-78,-64,-63,-100,-87,-69,-72,-81,-100,-100,-100,-84,-100,-100,-100,-72,-70,-88,-100,-64,-64,-56,-71,-71,-67,-67,-100,-78,-64,-56,-68,-100,-78,-71,-100,-100,-100,-100,-73,-72,-100,-100,-72,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-71,-81,-89,-82,-87,-100,-82,-88,-88,-100,-100,-100,-79,-100,-100,-79,-80,-100,-100,-100,-100,-87,-100,-87,-91,-88,-88,-84,-88,-88,-100,-100,-100,-100,-100,-82,-88,-100,-100,-84,-87,-88,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-71,-28,-61,-100,-100,-63,-100,-80,-80,-68,-68,-63,-63,-100,-85,-70,-85,-70,-68,-63,-70,-79,-79,-80,-72,-72,-70,-100,-100,-100,-100,-100,-83,-71,-100,-80,-68,-63,-100,-85,-69,-70,-79,-100,-100,-100,-81,-100,-100,-88,-72,-70,-88,-100,-66,-65,-63,-70,-100,-68,-68,-100,-75,-66,-100,-68,-100,-74,-67,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-84,-100,-100,-84,-78,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-73,-73,-29,-63,-100,-100,-62,-79,-80,-79,-66,-66,-61,-61,-100,-87,-72,-86,-70,-71,-61,-72,-78,-78,-78,-72,-70,-70,-100,-100,-100,-100,-100,-83,-73,-72,-79,-66,-61,-100,-87,-71,-71,-78,-100,-100,-100,-82,-100,-100,-89,-72,-70,-88,-100,-65,-65,-61,-71,-100,-71,-71,-100,-76,-66,-100,-71,-100,-75,-67,-100,-100,-100,-100,-72,-72,-100,-100,-72,-76,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-100,-100,-84,-76,-76,-100,-100,-100,-76,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-74,-73,-28,-65,-72,-71,-62,-79,-81,-80,-69,-69,-63,-63,-100,-85,-71,-85,-71,-72,-61,-71,-78,-78,-78,-70,-70,-67,-100,-100,-100,-100,-100,-82,-73,-72,-80,-69,-63,-100,-86,-71,-71,-79,-80,-100,-100,-81,-100,-100,-87,-69,-69,-100,-100,-65,-65,-61,-70,-70,-70,-70,-100,-74,-65,-61,-70,-100,-74,-69,-100,-100,-100,-100,-71,-71,-100,-100,-71,-75,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-72,-72,-73,-100,-76,-100,-88,-100,-100,-77,-76,-100,-100,-100,-76,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-71,-71,-28,-63,-72,-71,-63,-82,-82,-82,-69,-69,-63,-63,-100,-85,-69,-87,-74,-74,-61,-69,-79,-79,-79,-72,-72,-70,-100,-100,-100,-100,-100,-82,-71,-70,-82,-69,-63,-100,-85,-69,-73,-78,-80,-100,-100,-79,-100,-100,-87,-72,-70,-100,-100,-67,-67,-61,-70,-70,-68,-68,-100,-74,-66,-61,-68,-100,-74,-69,-100,-100,-100,-100,-72,-71,-100,-100,-71,-74,-87,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-72,-72,-73,-100,-78,-100,-88,-100,-100,-78,-78,-100,-100,-100,-77,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-72,-72,-24,-63,-100,-100,-57,-85,-85,-85,-69,-69,-63,-63,-100,-100,-69,-87,-74,-74,-62,-69,-77,-77,-77,-73,-72,-69,-79,-100,-79,-100,-100,-100,-72,-70,-84,-69,-64,-100,-85,-69,-71,-77,-100,-100,-100,-81,-100,-100,-87,-72,-69,-100,-100,-66,-66,-62,-69,-65,-69,-69,-100,-71,-66,-62,-69,-100,-71,-67,-100,-100,-100,-100,-72,-100,-100,-100,-100,-71,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-72,-72,-72,-100,-76,-100,-89,-100,-100,-76,-76,-100,-100,-100,-73,-100,-100,-75,-75,-82,-100,-100,-84,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-73,-72,-29,-64,-100,-100,-64,-78,-78,-78,-68,-67,-66,-66,-100,-87,-70,-100,-70,-71,-60,-70,-78,-78,-78,-71,-71,-68,-79,-100,-79,-100,-100,-100,-72,-73,-78,-68,-66,-100,-87,-70,-71,-78,-100,-100,-100,-82,-100,-100,-89,-71,-72,-100,-100,-64,-64,-60,-72,-72,-67,-67,-100,-71,-64,-60,-67,-100,-71,-67,-100,-100,-100,-100,-72,-72,-100,-100,-72,-71,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-73,-72,-72,-100,-76,-100,-89,-100,-100,-76,-72,-100,-100,-100,-76,-100,-100,-75,-75,-82,-100,-84,-82,-100,-83,-100,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-100,-71,-34,-72,-73,-100,-57,-78,-78,-78,-64,-64,-64,-64,-100,-100,-69,-100,-73,-73,-65,-70,-83,-83,-83,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-64,-64,-100,-89,-70,-73,-83,-100,-100,-100,-80,-100,-100,-87,-77,-70,-88,-100,-68,-68,-65,-70,-70,-74,-74,-100,-76,-100,-65,-74,-100,-76,-72,-100,-100,-100,-88,-74,-74,-88,-100,-74,-76,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-80,-100,-100,-100,-73,-100,-100,-100,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-70,-70,-34,-71,-74,-100,-57,-78,-78,-78,-64,-64,-63,-63,-100,-100,-69,-100,-73,-73,-65,-70,-82,-83,-82,-78,-78,-73,-81,-100,-80,-100,-100,-100,-70,-74,-78,-65,-63,-100,-89,-70,-73,-83,-100,-100,-100,-80,-100,-100,-87,-78,-70,-88,-100,-67,-67,-65,-70,-70,-73,-72,-100,-74,-67,-65,-73,-100,-74,-72,-100,-100,-100,-88,-74,-74,-88,-100,-74,-74,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-68,-69,-70,-100,-80,-100,-100,-100,-100,-80,-80,-100,-100,-100,-76,-82,-82,-77,-77,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-70,-70,-35,-71,-74,-74,-59,-80,-80,-80,-64,-64,-62,-62,-100,-100,-71,-100,-73,-73,-66,-70,-82,-83,-82,-77,-78,-100,-81,-83,-79,-100,-100,-100,-70,-74,-80,-64,-62,-100,-100,-71,-72,-82,-80,-100,-100,-80,-100,-100,-88,-78,-71,-89,-100,-67,-67,-66,-71,-71,-73,-73,-100,-75,-67,-65,-73,-100,-75,-73,-100,-100,-100,-100,-76,-76,-100,-100,-76,-74,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-70,-70,-70,-100,-81,-100,-100,-100,-100,-81,-81,-100,-100,-100,-74,-82,-82,-74,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-75,-76,-33,-70,-75,-75,-59,-81,-81,-80,-64,-64,-62,-62,-100,-100,-70,-100,-73,-73,-66,-70,-82,-100,-82,-78,-77,-72,-100,-83,-79,-100,-100,-100,-75,-75,-80,-64,-62,-100,-100,-70,-71,-84,-80,-100,-100,-88,-100,-100,-87,-78,-71,-89,-100,-67,-67,-65,-72,-71,-75,-75,-100,-75,-67,-66,-75,-100,-75,-73,-100,-100,-100,-100,-76,-76,-100,-100,-76,-75,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-69,-68,-69,-100,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-73,-100,-100,-73,-73,-100,-100,-81,-100,-100,-100,-100,-100,-91,-91,-85,-100,-100,-100,-85,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-71,-76,-33,-69,-75,-75,-58,-77,-77,-80,-64,-64,-63,-63,-100,-100,-71,-100,-72,-72,-64,-71,-84,-84,-84,-78,-77,-74,-100,-84,-100,-100,-100,-100,-69,-75,-76,-64,-63,-100,-100,-71,-72,-84,-100,-100,-86,-79,-100,-100,-89,-78,-73,-100,-100,-70,-70,-65,-73,-72,-76,-75,-100,-75,-70,-66,-75,-100,-75,-72,-100,-100,-100,-87,-75,-75,-100,-100,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-82,-100,-87,-100,-100,-82,-82,-100,-100,-100,-74,-100,-100,-74,-73,-100,-100,-81,-100,-100,-100,-100,-90,-91,-91,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-71,-100,-34,-70,-75,-75,-56,-78,-78,-78,-65,-64,-62,-62,-100,-100,-70,-100,-72,-72,-66,-70,-83,-84,-84,-77,-77,-70,-100,-83,-100,-100,-100,-100,-71,-75,-79,-65,-62,-100,-100,-70,-72,-84,-100,-89,-86,-81,-100,-100,-87,-78,-70,-90,-100,-65,-66,-66,-70,-69,-73,-73,-100,-75,-66,-66,-72,-100,-75,-71,-100,-100,-100,-87,-75,-75,-100,-100,-75,-75,-87,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-72,-69,-69,-100,-81,-100,-89,-100,-100,-81,-81,-100,-100,-100,-74,-80,-81,-74,-100,-82,-100,-82,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-73,-73,-29,-66,-74,-74,-66,-80,-79,-81,-71,-71,-63,-63,-100,-100,-74,-100,-71,-72,-65,-74,-76,-76,-76,-72,-72,-66,-100,-82,-100,-100,-100,-100,-100,-74,-80,-71,-63,-100,-91,-74,-72,-76,-100,-88,-88,-81,-100,-100,-100,-72,-70,-89,-100,-70,-70,-66,-70,-70,-73,-73,-100,-72,-69,-66,-73,-100,-72,-72,-100,-100,-100,-89,-73,-73,-88,-100,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-70,-71,-100,-83,-100,-85,-100,-100,-83,-83,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
