38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:e3,38:17:c3:1f:01:82,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:41,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:55:51,00:4e:35:df:06:41,b4:5d:50:e1:92:33,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,80:8d:b7:55:35:10,44:48:c1:a5:82:30,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,38:17:c3:19:55:50,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,00:4e:35:df:06:52,00:4e:35:df:06:42,66:2a:2f:53:7c:99,80:8d:b7:55:3a:42,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,44:48:c1:a5:82:21,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:d7:71,44:48:c1:a5:82:22,44:48:c1:a5:82:20,20:a6:cd:50:24:a0,38:17:c3:19:45:b0,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,b4:5d:50:e1:92:23,38:17:c3:19:55:52,b4:5d:50:e1:96:50,a8:bd:27:4c:bd:30,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,38:17:c3:19:45:a0,38:17:c3:19:45:a1,b4:5d:50:e1:96:43,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:30,00:4e:35:de:e1:02,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:20,00:4e:35:de:e1:01,b4:5d:50:e1:92:21,00:4e:35:de:e1:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:11,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:41,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:40,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:50,00:4e:35:de:d7:43,38:17:c3:19:71:90,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:92,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:1f:22:31,38:17:c3:1f:08:42,38:17:c3:1f:22:32,38:17:c3:1f:08:51,00:4e:35:df:0e:00,38:17:c3:1f:08:52,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:02,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:01,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:00,38:17:c3:1f:0f:91,38:17:c3:24:4f:12,38:17:c3:24:4f:11,00:4e:35:df:27:01,38:17:c3:1b:08:a1,x,y,label
-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-68,-85,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-78,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-45,-48,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-67,-86,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-46,-45,-100,-46,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-100,-100,-100,-80,-100,-81,-81,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-68,-85,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-78,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-44,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-86,-86,-100,-100,-90,-80,-100,-81,-81,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-67,-86,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-78,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-46,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-85,-86,-100,-100,-90,-82,-100,-81,-82,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-66,-86,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-78,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-45,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-86,-86,-100,-100,-90,-82,-100,-81,-82,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-67,-86,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-78,-83,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-45,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-86,-86,-100,-100,-100,-82,-100,-81,-81,-100,-100,-100,-100,-100,-100,445.59999999999997,799.6000000000007,45
-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-83,-75,-84,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-76,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-49,-100,-50,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-79,-73,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-81,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-47,-45,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-89,-100,-91,-79,-73,-79,-82,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-81,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-100,-50,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-90,-79,-73,-84,-82,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-51,-100,-51,-48,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-90,-80,-73,-78,-82,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-100,-52,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-80,-73,-79,-83,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-100,-51,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,431.4,799.6000000000007,46
-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-64,-86,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-72,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-100,-42,-42,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-63,-84,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-77,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-42,-42,-100,-42,-43,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-65,-85,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-76,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-42,-42,-100,-42,-42,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-65,-84,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-76,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-100,-43,-42,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-76,-64,-85,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-76,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-100,-42,-42,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-64,-84,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-100,-76,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-42,-42,-100,-42,-43,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-82,-82,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,417.2,799.6000000000007,47
-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-75,-63,-83,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-85,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-75,-100,-75,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-46,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-84,-85,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-89,-76,-63,-83,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-85,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-74,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-46,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-84,-85,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-89,-76,-63,-82,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-85,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-74,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-100,-46,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-85,-83,-100,-100,-100,-83,-100,-100,-84,-100,-100,-100,-100,-100,-100,403.0,799.6000000000007,48
