_id,x,y,bssid,ssid,capabilities,frequency,level,atTimestamp
1,261.1145935058594,706.680908203125,38:17:c3:1f:0e:11,csu-eid,[WPA2-EAP-CCMP][ESS],5180.0,-44.0,2279220214446.0
2,261.1145935058594,706.680908203125,38:17:c3:1f:0e:10,csu-guest,[ESS],5180.0,-44.0,2279220214446.0
3,261.1145935058594,706.680908203125,38:17:c3:1f:0e:12,eduroam,[WPA2-EAP-CCMP][ESS],5180.0,-45.0,2279220214446.0
4,261.1145935058594,706.680908203125,38:17:c3:1f:0e:00,csu-guest,[ESS],2412.0,-58.0,2279220214446.0
5,261.1145935058594,706.680908203125,38:17:c3:1f:0e:02,eduroam,[WPA2-EAP-CCMP][ESS],2412.0,-59.0,2279220214446.0
6,261.1145935058594,706.680908203125,38:17:c3:1f:0e:01,csu-eid,[WPA2-EAP-CCMP][ESS],2412.0,-59.0,2279220214446.0
7,261.1145935058594,706.680908203125,80:8d:b7:55:35:11,csu-eid,[WPA2-EAP-CCMP][ESS],5765.0,-65.0,2279220214446.0
8,261.1145935058594,706.680908203125,80:8d:b7:55:35:13,engr_labs,[WPA2-PSK-CCMP][ESS],5765.0,-65.0,2279220214446.0
9,261.1145935058594,706.680908203125,80:8d:b7:55:35:12,eduroam,[WPA2-EAP-CCMP][ESS],5765.0,-65.0,2279220214446.0
10,261.1145935058594,706.680908203125,80:8d:b7:55:35:10,csu-guest,[ESS],5765.0,-66.0,2279220214446.0
11,261.1145935058594,706.680908203125,80:8d:b7:55:39:d0,csu-guest,[ESS],5240.0,-69.0,2279220214446.0
12,261.1145935058594,706.680908203125,80:8d:b7:55:39:d1,csu-eid,[WPA2-EAP-CCMP][ESS],5240.0,-70.0,2279220214446.0
13,261.1145935058594,706.680908203125,80:8d:b7:55:39:d2,eduroam,[WPA2-EAP-CCMP][ESS],5240.0,-71.0,2279220214446.0
14,261.1145935058594,706.680908203125,38:17:c3:1f:01:90,csu-guest,[ESS],5220.0,-72.0,2279220214446.0
