60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:14:00,38:17:c3:1f:14:02,44:48:c1:91:d0:11,b4:5d:50:e1:96:42,38:17:c3:1f:14:12,b4:5d:50:e1:96:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d1,44:48:c1:91:95:a0,9c:d6:43:60:92:e0,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:1f:09:80,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,44:48:c1:91:95:a1,44:48:c1:91:95:b3,38:17:c3:1f:19:d1,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f0,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,44:48:c1:91:d0:02,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:00,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:80,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,44:48:c1:91:95:a2,38:17:c3:1f:09:81,20:a6:cd:42:13:f1,44:48:c1:91:aa:30,b6:e6:2d:69:d5:58,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,38:17:c3:19:71:90,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:80,38:17:c3:19:71:82,68:ff:7b:e4:af:39,38:17:c3:19:36:30,38:17:c3:1e:ff:00,38:17:c3:19:36:32,80:8d:b7:55:29:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:42,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:01,x,y,timestamp
-80,-89,-100,-100,-100,-85,-88,-51,-50,-47,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-77,-100,-100,-81,-100,-100,-100,-100,-100,-100,-75,-83,-100,-83,-100,-100,-82,-77,-86,-85,-87,-77,-78,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,241,692,1273535022898
-83,-88,-100,-100,-100,-85,-79,-48,-48,-47,-47,-47,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-90,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-75,-81,-100,-81,-100,-100,-79,-78,-87,-86,-87,-77,-78,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,241,692,1275318822221
-83,-91,-100,-100,-100,-85,-79,-50,-50,-47,-47,-47,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-50,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-76,-81,-100,-81,-100,-100,-79,-77,-87,-86,-87,-77,-78,-100,-100,-81,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,241,692,1277069061022
-76,-100,-100,-100,-100,-85,-78,-50,-50,-44,-44,-43,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-76,-100,-86,-86,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-50,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-91,-100,-75,-75,-75,-100,-100,-83,-100,-100,-100,-100,-100,-100,-86,-83,-100,-83,-100,-100,-75,-78,-84,-83,-83,-100,-77,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1326953781993
-76,-100,-100,-100,-100,-87,-80,-53,-54,-44,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-76,-100,-86,-89,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-54,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-91,-100,-83,-84,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-86,-81,-100,-82,-100,-100,-77,-78,-84,-83,-83,-100,-77,-90,-90,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1328748125534
-83,-100,-100,-100,-100,-87,-80,-52,-52,-43,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-93,-100,-83,-84,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-79,-82,-100,-82,-100,-100,-77,-80,-84,-83,-83,-100,-81,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1330598551470
-77,-100,-100,-100,-100,-87,-100,-49,-49,-44,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-76,-82,-100,-82,-100,-100,-76,-78,-84,-83,-83,-100,-81,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1332231091626
-77,-100,-100,-100,-100,-87,-100,-50,-50,-45,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-50,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-82,-83,-82,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-82,-100,-81,-100,-100,-76,-78,-85,-83,-83,-76,-77,-90,-90,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1333910669646
-79,-100,-100,-100,-100,-100,-100,-50,-51,-44,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-51,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-82,-83,-82,-100,-100,-80,-100,-100,-100,-100,-100,-100,-81,-80,-100,-80,-100,-100,-76,-77,-84,-85,-87,-76,-76,-86,-88,-80,-80,-79,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,256,692,1335649730739
-82,-100,-100,-100,-100,-100,-100,-56,-56,-51,-52,-51,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-55,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-80,-80,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-77,-85,-100,-86,-100,-100,-79,-100,-87,-86,-85,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1385942527908
-82,-100,-100,-100,-100,-100,-84,-59,-59,-51,-52,-50,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-60,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-80,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-85,-80,-100,-80,-100,-100,-79,-79,-86,-86,-86,-79,-78,-87,-88,-84,-100,-85,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1387597180199
-76,-100,-100,-100,-100,-100,-79,-59,-59,-51,-52,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-60,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-79,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-80,-100,-80,-100,-100,-78,-81,-88,-87,-88,-80,-79,-85,-84,-84,-100,-88,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1389338930771
-80,-100,-100,-100,-100,-100,-79,-55,-55,-55,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-79,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-80,-100,-80,-100,-100,-77,-79,-88,-87,-87,-78,-79,-87,-86,-87,-86,-88,-85,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1391113387958
-81,-100,-100,-100,-100,-100,-100,-58,-58,-51,-51,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-89,-100,-78,-100,-100,-100,-88,-100,-100,-100,-100,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-59,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-81,-100,-100,-86,-100,-100,-100,-81,-82,-100,-81,-100,-100,-77,-79,-88,-87,-87,-78,-79,-87,-87,-85,-85,-85,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1392922381707
-82,-100,-100,-100,-100,-100,-100,-57,-56,-54,-52,-53,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-77,-100,-100,-89,-100,-78,-100,-100,-100,-88,-100,-100,-100,-100,-100,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-57,-100,-100,-100,-100,-86,-100,-77,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-82,-100,-100,-86,-100,-100,-100,-80,-82,-100,-81,-100,-100,-75,-79,-86,-85,-85,-78,-79,-87,-87,-85,-85,-85,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,271,692,1394748288425
-100,-100,-100,-100,-100,-100,-85,-59,-59,-54,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-82,-100,-100,-100,-100,-100,-100,-71,-82,-100,-81,-100,-100,-78,-77,-82,-81,-81,-75,-76,-85,-85,-100,-81,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1439711588720
-86,-100,-100,-100,-100,-100,-85,-60,-59,-54,-55,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-90,-80,-100,-100,-100,-100,-100,-100,-73,-80,-100,-80,-100,-100,-76,-76,-82,-81,-81,-75,-76,-82,-83,-81,-81,-81,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1441469508199
-86,-100,-100,-100,-100,-100,-84,-60,-58,-54,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-80,-100,-79,-100,-100,-76,-76,-82,-81,-81,-76,-76,-82,-82,-81,-81,-81,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1443232518875
-100,-100,-100,-100,-100,-100,-84,-59,-58,-54,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-71,-80,-100,-79,-100,-100,-79,-76,-82,-81,-81,-76,-75,-83,-83,-82,-100,-81,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1445033933093
-100,-100,-100,-100,-100,-100,-84,-59,-59,-55,-54,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-70,-80,-100,-79,-100,-100,-77,-76,-82,-81,-81,-75,-75,-83,-83,-80,-79,-80,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1446793922311
-100,-100,-100,-100,-100,-100,-84,-59,-59,-54,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-78,-100,-100,-80,-100,-100,-100,-100,-100,-100,-71,-80,-100,-80,-100,-100,-77,-75,-82,-81,-81,-75,-75,-83,-83,-80,-79,-80,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,286,692,1448545523352
-83,-100,-100,-100,-100,-100,-100,-63,-62,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-71,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-80,-100,-80,-100,-100,-72,-100,-100,-84,-100,-100,-100,-84,-83,-77,-78,-78,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,692,1494985417762
-82,-100,-100,-100,-100,-100,-83,-62,-62,-59,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-81,-100,-100,-100,-100,-100,-100,-74,-80,-100,-80,-100,-100,-73,-100,-87,-86,-87,-78,-100,-81,-82,-77,-78,-78,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,692,1496668592553
-82,-100,-100,-100,-100,-100,-83,-62,-63,-59,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-81,-100,-100,-100,-100,-100,-100,-73,-81,-100,-81,-100,-100,-76,-82,-85,-86,-87,-80,-81,-83,-83,-100,-79,-78,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,301,692,1498411045313
